feature_id	location	type	function	aliases	protein_md5
fig|562.101034.peg.1168	EC_530_Assembly_contig_191_4095-546	CDS	Hypothetical lipoprotein ybfP precursor		114e6891f285952d65c58a23df9b027c
fig|562.101034.peg.1169	EC_530_Assembly_contig_192_56+1443	CDS	DNA polymerase II (EC 2.7.7.7)		7b72a3b6d606a39d47fff12e62cf5291
fig|562.101034.peg.1170	EC_530_Assembly_contig_192_1662+2577	CDS	RNA polymerase associated protein RapA		661c97395055fe3cafc035f77f008c5b
fig|562.101034.peg.1171	EC_530_Assembly_contig_193_91+1314	CDS	Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21)		14f4092dd0dc2ac540daf9dd3fc99666
fig|562.101034.peg.1172	EC_530_Assembly_contig_193_1423+2448	CDS	Glycogen phosphorylase (EC 2.4.1.1)		891e4b757eec97199237e0fedead2232
fig|562.101034.peg.1173	EC_530_Assembly_contig_194_609-576	CDS	SanA protein		59670281fe0fdad2f1e301ae7a5851ac
fig|562.101034.peg.1174	EC_530_Assembly_contig_194_1643-885	CDS	Cytidine deaminase (EC 3.5.4.5)		d323ea80c071d35d195ec7b013d7badc
fig|562.101034.peg.1175	EC_530_Assembly_contig_194_2468-696	CDS	Inner membrane protein YohK		7fc6198ad0e72c7774675f8752b6dd6b
fig|562.101034.peg.1176	EC_530_Assembly_contig_194_2899-435	CDS	UPF0299 membrane protein YohJ		8e65b8d4658e979aa193b24eb8499223
fig|562.101034.peg.1177	EC_530_Assembly_contig_194_3036+1014	CDS	tRNA-dihydrouridine(16) synthase		eba517e4dd28a9e77eebe967de78010a
fig|562.101034.peg.1178	EC_530_Assembly_contig_194_4219-129	CDS	hypothetical protein		178d24a36233ba3714daf5334e65af94
fig|562.101034.peg.1179	EC_530_Assembly_contig_195_3+72	CDS	L-arabinose ABC transporter, permease protein AraH		d4570b8367d0d89857eb3dc184569812
fig|562.101034.peg.1180	EC_530_Assembly_contig_195_184+858	CDS	Trehalose-6-phosphate phosphatase (EC 3.1.3.12)		d36a2aa50d31d4b6e9b034e2b7a56e23
fig|562.101034.peg.1181	EC_530_Assembly_contig_195_1016+1425	CDS	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15)		2da85e772006b32ce0005440ab3ae84b
fig|562.101034.peg.1182	EC_530_Assembly_contig_195_2875-429	CDS	Universal stress protein C		017552c3b15d4451719370b653e5b9a0
fig|562.101034.peg.1183	EC_530_Assembly_contig_195_3540+117	CDS	FIG00639516: hypothetical protein		383ef00a518557b96cbe2db0d2673bae
fig|562.101034.peg.1184	EC_530_Assembly_contig_195_3656+351	CDS	Flagellar transcriptional activator FlhD		7f806aa4d5cc9a3a755ef1ace640419b
fig|562.101034.peg.1185	EC_530_Assembly_contig_195_4009+207	CDS	Flagellar transcriptional activator FlhC		fc774ef3deba3ed52f4d3c9284afd336
fig|562.101034.peg.1186	EC_530_Assembly_contig_196_923-921	CDS	Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2)		0b023222ca0b99219415a477cdc3a8d4
fig|562.101034.peg.1187	EC_530_Assembly_contig_196_1239+366	CDS	6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50)		fd10944b9d9de0f40e750192f8eeef5a
fig|562.101034.peg.1188	EC_530_Assembly_contig_196_1652+1302	CDS	Electron transfer flavoprotein-quinone oxidoreductase YgcN		b8b20dc7e59f1dea0495580601c66c4c
fig|562.101034.peg.1189	EC_530_Assembly_contig_196_2944+261	CDS	Ferredoxin-like protein YgcO		0ab16843f6ce16f95894dc30fb088be0
fig|562.101034.peg.1190	EC_530_Assembly_contig_196_3221+576	CDS	Glycerol uptake operon antiterminator regulatory protein		c317c829e12f496268bed2f3f3bfd3db
fig|562.101034.peg.1191	EC_530_Assembly_contig_196_4206-264	CDS	Electron transfer flavoprotein, alpha subunit YgcQ		37b59590c27780dfbda438294e78073e
fig|562.101034.peg.1192	EC_530_Assembly_contig_197_111-111	CDS	Uncharacterized putative hydrolase YigB		52b29d5045d8ca3f2b7162081710462e
fig|562.101034.peg.1193	EC_530_Assembly_contig_197_1007-897	CDS	Site-specific tyrosine recombinase XerC		4b6949c8ccdfec49489082e4f8b4deb1
fig|562.101034.peg.1194	EC_530_Assembly_contig_197_1711-708	CDS	Uncharacterized DUF484 protein YigA		2f1bf121d12291b7d73824e5a22b3082
fig|562.101034.peg.1195	EC_530_Assembly_contig_197_2532-825	CDS	Diaminopimelate epimerase (EC 5.1.1.7)		8a2d9e50c5c8f8c6aa8d3d35d6818e19
fig|562.101034.peg.1196	EC_530_Assembly_contig_197_2772-204	CDS	Diaminopimelate decarboxylase and/or diaminopimelate epimerase leader peptide		dc343b156af7733f266206c0e34d4d10
fig|562.101034.peg.1197	EC_530_Assembly_contig_197_3077+114	CDS	hypothetical protein		2bdfb49f72582352a9798505686abc20
fig|562.101034.peg.1198	EC_530_Assembly_contig_197_3238+321	CDS	Frataxin homolog CyaY, facilitates Fe-S cluster assembly, interacts with IscS		361a48ee9873e2216b08d9cc6b57f9e9
fig|562.101034.peg.1199	EC_530_Assembly_contig_197_4137-540	CDS	Adenylate cyclase (EC 4.6.1.1)		af1151ab06b240820ffa48e46a6bd403
fig|562.101034.peg.1200	EC_530_Assembly_contig_198_669-636	CDS	Uncharacterized GST-like protein yghU associated with glutathionylspermidine synthetase/amidase		bb2eef9857525c1b0c3a40f927e44027
fig|562.101034.peg.1201	EC_530_Assembly_contig_198_874+1860	CDS	Glutathionylspermidine synthase (EC 6.3.1.8) / Glutathionylspermidine amidohydrolase (EC 3.5.1.78)		4d67136f762223515bae47569bb12ce1
fig|562.101034.peg.1202	EC_530_Assembly_contig_198_2965-141	CDS	FIG00643509: hypothetical protein		8214b4da7944d71f795eef9b34d6fe22
fig|562.101034.peg.1203	EC_530_Assembly_contig_198_3025+1164	CDS	Low-affinity inorganic phosphate transporter		1eb0e2b02863ba2500db50096bc86c58
fig|562.101034.peg.1204	EC_530_Assembly_contig_199_2+1254	CDS	Poly(A) polymerase (EC 2.7.7.19)		05fe87ba8c1af9d167464950b160ca28
fig|562.101034.peg.1205	EC_530_Assembly_contig_199_1252+480	CDS	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)		51f1c93ce4acc8cc4c2802617c6265af
fig|562.101034.peg.1206	EC_530_Assembly_contig_199_2080+573	CDS	Uncharacterized fimbrial-like protein YadN		65cc7a105e17152f3c791d6107bc0d23
fig|562.101034.peg.1207	EC_530_Assembly_contig_199_2745+732	CDS	Fimbria adhesin EcpD		10ab727f2b32d03efc6af25b288c0fd2
fig|562.101034.peg.1208	EC_530_Assembly_contig_199_3490+699	CDS	Outer membrane usher protein HtrE		623fbf335195eae262777ed4c2a4cfa7
fig|562.101034.peg.1209	EC_530_Assembly_contig_200_86+1290	CDS	Arsenite/antimonite:H+ antiporter ArsB		9ded9505006001e01d0b1309a052e54e
fig|562.101034.peg.1210	EC_530_Assembly_contig_200_1388+426	CDS	Arsenate reductase (EC 1.20.4.1) glutaredoxin-coupled, glutaredoxin-like family		65a5fd7234e9dfae779ac4eb60cc8fa1
fig|562.101034.peg.1211	EC_530_Assembly_contig_200_2243-297	CDS	Arsenical resistance operon repressor		183fadd73dcbd5dc30fbd41a4be3fa18
fig|562.101034.peg.1212	EC_530_Assembly_contig_200_2351+1002	CDS	Uncharacterized membrane protein, YraQ family		86c116b1c3c3876853998239e021920b
fig|562.101034.peg.1213	EC_530_Assembly_contig_200_3933+243	CDS	Putative uncharacterized protein YhiS		5a7c5c54d1231770804019e71ae6ff66
fig|562.101034.peg.1214	EC_530_Assembly_contig_201_347-345	CDS	FIG004798: Putative cytoplasmic protein		39ff75188fe9dfabb2aa18667a570f70
fig|562.101034.peg.1215	EC_530_Assembly_contig_201_1370-987	CDS	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)		2c91181bdb501cfdb1fcd87d5b1940e0
fig|562.101034.peg.1216	EC_530_Assembly_contig_201_3115-1749	CDS	Lipid A export permease/ATP-binding protein MsbA		65351686724b1ac248728a24a27cbb51
fig|562.101034.peg.1217	EC_530_Assembly_contig_201_4114-963	CDS	DNA internalization-related competence protein ComEC/Rec2		84243cb57c6b1cb1be18f7516630792c
fig|562.101034.peg.1218	EC_530_Assembly_contig_202_324-279	CDS	Thiosulfate:cyanide sulfurtransferase PspE (EC 2.8.1.1)		56088a125aa4150b5d048eeafd8d50de
fig|562.101034.peg.1219	EC_530_Assembly_contig_202_620-222	CDS	Phage shock protein D		9b875f158a8efa9d47cded8a23df00bd
fig|562.101034.peg.1220	EC_530_Assembly_contig_202_988-360	CDS	Phage shock protein C		c6c7d43c264f8e99dae923381a5bdf42
fig|562.101034.peg.1221	EC_530_Assembly_contig_202_1212-225	CDS	Phage shock protein B		e9921b39277c0b42ae747f7a86edb6b4
fig|562.101034.peg.1222	EC_530_Assembly_contig_202_1934-669	CDS	Phage shock protein A @ Suppressor of sigma54-dependent transcription, PspA-like		e704c2142dab9b1befcb173e95fc3a36
fig|562.101034.peg.1223	EC_530_Assembly_contig_202_2101+978	CDS	Psp operon transcriptional activator		75e2b903b1f0008b35d3b908707b024d
fig|562.101034.peg.1224	EC_530_Assembly_contig_202_4163-966	CDS	Putrescine-inducible gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)		f0f4589f578b1fe7a67fc11e71e13014
fig|562.101034.peg.1225	EC_530_Assembly_contig_203_131+957	CDS	Inner membrane protein YibH		689f2fe8a6a15238402e78fdc1127278
fig|562.101034.peg.1226	EC_530_Assembly_contig_203_1158+609	CDS	Uncharacterized GST-like protein YibF		bdf43d94844e8e1113c69c49f67c0e25
fig|562.101034.peg.1227	EC_530_Assembly_contig_203_1864+1392	CDS	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1)		384506656f5301a30df587754ee7337b
fig|562.101034.peg.1228	EC_530_Assembly_contig_203_3252+903	CDS	Selenocysteine-specific translation elongation factor		47906f2c6cc52795d7c2de50cf689ee3
fig|562.101034.peg.1229	EC_530_Assembly_contig_204_282-282	CDS	2-dehydro-3-deoxyphosphogalactonate aldolase (EC 4.1.2.21)		3a1c304954491b773fdc5ed1b87e9b21
fig|562.101034.peg.1230	EC_530_Assembly_contig_204_1144-879	CDS	2-dehydro-3-deoxygalactonokinase (EC 2.7.1.58)		349b944114ef6f81407e03a85efdde63
fig|562.101034.peg.1231	EC_530_Assembly_contig_204_1830-690	CDS	D-Galactonate repressor DgoR		763f7017b7dc4d72eba1fdff27ead134
fig|562.101034.peg.1232	EC_530_Assembly_contig_204_2108+657	CDS	Uncharacterized protein YidX		f5fd9a3cfc389334834f5bf33d051176
fig|562.101034.peg.1233	EC_530_Assembly_contig_204_3620-813	CDS	Sugar phosphatase YidA (EC 3.1.3.23)		5ead7332b2e590892871a22450e06376
fig|562.101034.peg.1234	EC_530_Assembly_contig_204_4100-366	CDS	Uncharacterized protein YidB		c39e66c1c02bd75c54d25e5037833a17
fig|562.101034.peg.1235	EC_530_Assembly_contig_205_3+1077	CDS	Lysine-specific permease		3577851a211a6a8850b98c3ba12ef8c0
fig|562.101034.peg.1236	EC_530_Assembly_contig_205_1176+204	CDS	Colicin I receptor		0ec3746b1f120fb9dd0736076ee7cbf7
fig|562.101034.peg.1237	EC_530_Assembly_contig_205_1372+1980	CDS	Colicin I receptor		cb305cf87e6fa0617dae45035e4068ee
fig|562.101034.peg.1238	EC_530_Assembly_contig_205_4153-771	CDS	S-formylglutathione hydrolase (EC 3.1.2.12)		cd8c8bbc497ae4918b2069e70d065e9e
fig|562.101034.peg.1239	EC_530_Assembly_contig_206_165+774	CDS	Galactitol utilization operon repressor		9a4a98271e393a4fd93064d8a62aca18
fig|562.101034.peg.1240	EC_530_Assembly_contig_206_1919-900	CDS	Lipid kinase YegS		42d10c7bcc19bece07fa37f936a9e7be
fig|562.101034.peg.1241	EC_530_Assembly_contig_206_2334+318	CDS	Uncharacterized protein YegR		a45323a01cd77da3b54a7e430904a49d
fig|562.101034.peg.1242	EC_530_Assembly_contig_206_2898-228	CDS	hypothetical protein		a05252f906d4c40987f52d0833b80e54
fig|562.101034.peg.1243	EC_530_Assembly_contig_206_3928-1014	CDS	Phage integrase		9222c2924abc7314123771e04fe50130
fig|562.101034.peg.1244	EC_530_Assembly_contig_207_716+717	CDS	N-acetylneuraminic acid outer membrane channel protein NanC		6ceea571b6308d455ec3e91e2da74fc0
fig|562.101034.peg.1245	EC_530_Assembly_contig_207_1452+1107	CDS	N-acetylneuraminate epimerase (EC 5.1.3.24)		8259a55dbf87ccc1294b157a0e5f075c
fig|562.101034.peg.1246	EC_530_Assembly_contig_207_2622+981	CDS	Probable 9-O-acetyl-N-acetylneuraminic acid deacetylase		26e5863d558b6d8b7296d322a00377bd
fig|562.101034.peg.1247	EC_530_Assembly_contig_207_3946+156	CDS	hypothetical protein		40ba96de4cf44e9b4be985a3dc2d6e99
fig|562.101034.peg.1248	EC_530_Assembly_contig_208_174+1374	CDS	Argininosuccinate lyase (EC 4.3.2.1)		7442579a7f9797c55678402dbb898539
fig|562.101034.peg.1249	EC_530_Assembly_contig_208_1814+918	CDS	Hydrogen peroxide-inducible genes activator => OxyR		01f7ef453121c0bb818ead6a5da9a2b6
fig|562.101034.peg.1250	EC_530_Assembly_contig_208_4057-1344	CDS	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)		1a8319a83cd743bcbfa56e4b9952fff1
fig|562.101034.peg.1251	EC_530_Assembly_contig_209_71+717	CDS	Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)		baa77851d4a05bc1bb680fb31e440638
fig|562.101034.peg.1252	EC_530_Assembly_contig_209_990+441	CDS	Type IV pilin PilA		6ad437c6258227e99ba583609f236310
fig|562.101034.peg.1253	EC_530_Assembly_contig_209_1440+1386	CDS	Type IV fimbrial assembly, ATPase PilB		a07b5d676836092a5bb446c564d8fa0f
fig|562.101034.peg.1254	EC_530_Assembly_contig_209_2815+1203	CDS	Type IV fimbrial assembly protein PilC		92a07304f37754ec5ffef76c1e624e93
fig|562.101034.peg.1255	EC_530_Assembly_contig_210_610-609	CDS	FIG002708: Protein SirB1		9fdd0635aabe34ad932436708033f7f3
fig|562.101034.peg.1256	EC_530_Assembly_contig_210_1006-393	CDS	FIG002082: Protein SirB2		27008da7dc60a6b74b4da2559b20152b
fig|562.101034.peg.1257	EC_530_Assembly_contig_210_1836-834	CDS	Peptide chain release factor N(5)-glutamine methyltransferase (EC 2.1.1.297)		25159f76e75c72e56da84b58d14d4cfa
fig|562.101034.peg.1258	EC_530_Assembly_contig_210_2918-1083	CDS	Peptide chain release factor 1		ebe0a3fcfb3e5d36ef27b7a5954b597f
fig|562.101034.peg.1259	EC_530_Assembly_contig_210_4098-1140	CDS	Glutamyl-tRNA reductase (EC 1.2.1.70)		d2417723994d508da00b9a54c145277b
fig|562.101034.peg.1260	EC_530_Assembly_contig_211_484-483	CDS	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)		290c21ef3254873f74e4e55ec97547c2
fig|562.101034.peg.1261	EC_530_Assembly_contig_211_1375-882	CDS	Peptide chain release factor 2 @ programmed frameshift-containing		ca1f9e8220ec4989bf599a34ccc00ff5
fig|562.101034.peg.1262	EC_530_Assembly_contig_211_1376+156	CDS	FIG00638342: hypothetical protein		270c13be08ba0dcef043517305326e8d
fig|562.101034.peg.1263	EC_530_Assembly_contig_211_3416-1734	CDS	Single-stranded-DNA-specific exonuclease RecJ		69cf41f3ed7e8e2e94a07667e19a6b7a
fig|562.101034.peg.1264	EC_530_Assembly_contig_211_3994-573	CDS	Thiol:disulfide interchange protein DsbC		169fa62f20a60a4f9320538520340ac3
fig|562.101034.peg.1265	EC_530_Assembly_contig_212_100+330	CDS	Hypothetical protein associated with Serine palmitoyltransferase		1ff188cfda5690f182356d8e082bda77
fig|562.101034.peg.1266	EC_530_Assembly_contig_212_1200-765	CDS	Glycolate utilization operon transcriptional activator GlcC		0d7091d704fe5eb4edaff67fa9faa49f
fig|562.101034.peg.1267	EC_530_Assembly_contig_212_1451+1500	CDS	Glycolate dehydrogenase (EC 1.1.99.14), subunit GlcD		f2284140d97adfcb687a530b394ad8d8
fig|562.101034.peg.1268	EC_530_Assembly_contig_212_2950+1053	CDS	Glycolate dehydrogenase (EC 1.1.99.14), FAD-binding subunit GlcE		44a829efb6d41d8edb2b0c0b10690b7a
fig|562.101034.peg.1269	EC_530_Assembly_contig_213_369+147	CDS	Uncharacterized protein YqgB		f7826b5c31a4540a567fdd57d0d1c45e
fig|562.101034.peg.1270	EC_530_Assembly_contig_213_524+1977	CDS	Biosynthetic arginine decarboxylase (EC 4.1.1.19)		412624b5c1215b2bf08615145be9629f
fig|562.101034.peg.1271	EC_530_Assembly_contig_213_2646+732	CDS	Putative outer membrane lipoprotein		8f591cf8e25af05c02a19b55148bda05
fig|562.101034.peg.1272	EC_530_Assembly_contig_213_3510-96	CDS	hypothetical protein		9200b079f660f9ecacc7bd84c5bcf01e
fig|562.101034.peg.1273	EC_530_Assembly_contig_213_3513+573	CDS	Agmatinase (EC 3.5.3.11)		2c6d5b6eb24852c5e7ac2ec56fea4ccc
fig|562.101034.peg.1274	EC_530_Assembly_contig_214_56+1515	CDS	Glutaminyl-tRNA synthetase (EC 6.1.1.18)		5a55e4005e22d782de8a7efd217c6f6c
fig|562.101034.peg.1275	EC_530_Assembly_contig_214_1759-159	CDS	FIG01070401: hypothetical protein		6cddde09779c03d9c64616df95564f0d
fig|562.101034.peg.1276	EC_530_Assembly_contig_214_2018+1407	CDS	Outer membrane porin for chitooligosaccharides ChiP		b3e3d329500a00aa3831339d33117e73
fig|562.101034.peg.1277	EC_530_Assembly_contig_214_3474+327	CDS	Uncharacterized lipoprotein ChiQ		9119f4702f0f2bb81a8a9f5439748650
fig|562.101034.peg.1278	EC_530_Assembly_contig_214_4034-150	CDS	Ferric uptake regulation protein FUR		901140494e1e863677edc00d1a31c50a
fig|562.101034.peg.1279	EC_530_Assembly_contig_215_61+222	CDS	Phage replication protein		e0bcdc89e8b280bf2a283da1e0780587
fig|562.101034.peg.1280	EC_530_Assembly_contig_215_851-270	CDS	Phage protein Ogr		db49e39c0dc56e16e839e14f3d593686
fig|562.101034.peg.1281	EC_530_Assembly_contig_215_1963-1062	CDS	Phage portal vertex protein GpQ		e024051cf609d9168d05071267fe34ea
fig|562.101034.peg.1282	EC_530_Assembly_contig_215_2358-399	CDS	Phage terminase, ATPase subunit GpP		7b401e238f4fa3718d4fa4d8815b8d3b
fig|562.101034.peg.1283	EC_530_Assembly_contig_215_2561+582	CDS	hypothetical protein		31e8da0bc93bb97c09f233586beb4e8e
fig|562.101034.peg.1284	EC_530_Assembly_contig_215_3205+198	CDS	hypothetical protein		7e985927a4c9d162377d020e6410b413
fig|562.101034.peg.1285	EC_530_Assembly_contig_215_3727+162	CDS	hypothetical protein		ba03de4e2863b4482994af330304bb6d
fig|562.101034.peg.1286	EC_530_Assembly_contig_215_3937+120	CDS	hypothetical protein		45d252e97d7b92c9b6fdf482f3ee15fa
fig|562.101034.peg.1287	EC_530_Assembly_contig_216_98+1590	CDS	IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)		3eb213c44d84053b78d2e58b04f97a0c
fig|562.101034.peg.1288	EC_530_Assembly_contig_216_1699+1290	CDS	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)		0d38b65ae3be2b33c24775376543cebf
fig|562.101034.peg.1289	EC_530_Assembly_contig_216_4025-1041	CDS	Response regulator of zinc sigma-54-dependent two-component system		bf46cfd8f5f29f8b6075a444bf34e55b
fig|562.101034.peg.1290	EC_530_Assembly_contig_217_11+630	CDS	Proposed xyloside/Na+ symporter YicJ		c42ce0bb1904417968bacf010dc874ab
fig|562.101034.peg.1291	EC_530_Assembly_contig_217_650+2319	CDS	alpha-xylosidase (EC 3.2.1.177)		89cb40faf611ba9817e5ba50f84535bf
fig|562.101034.peg.1292	EC_530_Assembly_contig_217_4016-996	CDS	Uncharacterized protein YicH		6e4b40e94c1cc3e6c298f4c4d6ccc57e
fig|562.101034.peg.1293	EC_530_Assembly_contig_218_578-576	CDS	Isochorismatase (EC 3.3.2.1) [enterobactin] siderophore / Apo-aryl carrier domain of EntB @ Isochorismatase (EC 3.3.2.1) of siderophore biosynthesis		d083fa7589f2e557c91cc85ea251882c
fig|562.101034.peg.1294	EC_530_Assembly_contig_218_2202-1611	CDS	2,3-dihydroxybenzoate-AMP ligase (EC 2.7.7.58) [enterobactin] siderophore @ 2,3-dihydroxybenzoate-AMP ligase (EC 2.7.7.58) of siderophore biosynthesis		30058ef6f2cb1208eeed93a1f89f0ada
fig|562.101034.peg.1295	EC_530_Assembly_contig_218_3387-1176	CDS	Isochorismate synthase (EC 5.4.4.2) @ Isochorismate synthase (EC 5.4.4.2) [enterobactin] siderophore @ Isochorismate synthase (EC 5.4.4.2) of siderophore biosynthesis		9a9bbca97fd96bb3b4266b7b99fec030
fig|562.101034.peg.1296	EC_530_Assembly_contig_218_3576+492	CDS	Ferric enterobactin-binding periplasmic protein FepB (TC 3.A.1.14.2)		5f77ee540717ace53beeb3adbd5432cb
fig|562.101034.peg.1297	EC_530_Assembly_contig_219_2061-2061	CDS	Uncharacterized protein YhdP		84c731a92b3b1a632bf488b7c8c3cde8
fig|562.101034.peg.1298	EC_530_Assembly_contig_219_3598-1470	CDS	Ribonuclease G		2d10212c414dea72e3a8a92fa95b0c70
fig|562.101034.peg.1299	EC_530_Assembly_contig_219_4055-468	CDS	Septum formation protein Maf		1fcaadeb72e0207b50fe763a14c8f3ed
fig|562.101034.peg.1300	EC_530_Assembly_contig_220_1390-1368	CDS	RatA homolog		1589d7beb6af55ac678a9d3f37179c49
fig|562.101034.peg.1301	EC_530_Assembly_contig_220_2488-978	CDS	SinI homolog		de008cdef862b1f081b6dcb8c7147773
fig|562.101034.peg.1302	EC_530_Assembly_contig_220_4000-1458	CDS	adherence and invasion outermembrane protein (Inv,enhances Peyer's patches colonization)		21d489f2e1c923208baf308927d6bde8
fig|562.101034.peg.1303	EC_530_Assembly_contig_221_261+1188	CDS	Aspartate/ornithine carbamoyltransferase family protein protein YgeW		995ff266c1b47085d0b0f20ba664298e
fig|562.101034.peg.1304	EC_530_Assembly_contig_221_1506+1197	CDS	Diaminopropionate ammonia-lyase (EC 4.3.1.15)		26909ae862b272187e42c0b14a1c15d3
fig|562.101034.peg.1305	EC_530_Assembly_contig_221_2760+1212	CDS	Putative deacetylase YgeY		56ef52fc84e708556588dd43eb465591
fig|562.101034.peg.1306	EC_530_Assembly_contig_222_1167-1167	CDS	Sensor histidine kinase GlrK		52f537e62aec46edceb9a20cb2592edf
fig|562.101034.peg.1307	EC_530_Assembly_contig_222_1558-135	CDS	FIG00641715: hypothetical protein		3f5adb7c50cbad4ac4e05b6a4788afa6
fig|562.101034.peg.1308	EC_530_Assembly_contig_222_4046-2367	CDS	Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3) / Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)		38d097792b63afccdd76b83c455a5a1d
fig|562.101034.peg.1309	EC_530_Assembly_contig_223_3+186	CDS	Osmoprotectant ABC transporter binding protein YehZ		381ba5d47dcf1c65ae53610d646d7089
fig|562.101034.peg.1310	EC_530_Assembly_contig_223_195+1158	CDS	Osmoprotectant ABC transporter permease protein YehY		62745b9e83f17017f056b67709c0572b
fig|562.101034.peg.1311	EC_530_Assembly_contig_223_1345+927	CDS	Osmoprotectant ABC transporter ATP-binding subunit YehX		7bf42a430669ee72c45318391853f3a1
fig|562.101034.peg.1312	EC_530_Assembly_contig_223_2276+732	CDS	Osmoprotectant ABC transporter inner membrane protein YehW		2d7dac570ed917bf17a04fbff0523b66
fig|562.101034.peg.1313	EC_530_Assembly_contig_223_3095-108	CDS	UPF0387 membrane protein YohO		39afb12f8e36ff9141ee3713e61b64bd
fig|562.101034.peg.1314	EC_530_Assembly_contig_223_3994-840	CDS	HTH-type transcriptional regulator MlrA		6f73b62b0f8af657a9660f2756e51a31
fig|562.101034.peg.1315	EC_530_Assembly_contig_224_2+255	CDS	hypothetical protein		170a5e01e8eabf8698dc68f47f2f4063
fig|562.101034.peg.1316	EC_530_Assembly_contig_224_253+204	CDS	hypothetical protein		e41da8a10af54999a03d6172fe1b2825
fig|562.101034.peg.1317	EC_530_Assembly_contig_224_456+1650	CDS	Glucose-6-phosphate isomerase (EC 5.3.1.9)		f38d366145461f7b10d6a2becf4f0e71
fig|562.101034.peg.1318	EC_530_Assembly_contig_224_2573+243	CDS	Uncharacterized protein YjbE		ea8c0d748b8851e307dded14ffe3c860
fig|562.101034.peg.1319	EC_530_Assembly_contig_224_2929+639	CDS	Uncharacterized lipoprotein YjbF		6cf5a2a4938ebbfe73b85a132ffb46a2
fig|562.101034.peg.1320	EC_530_Assembly_contig_224_3564+480	CDS	Uncharacterized protein YjbG		014a8a9b15654ca358c08c8f971cacc9
fig|562.101034.peg.1321	EC_530_Assembly_contig_225_2+468	CDS	Lysophospholipid transporter LplT		e234a852215ba01767c8d791004e48cf
fig|562.101034.peg.1322	EC_530_Assembly_contig_225_1541-1041	CDS	Tas protein, an NADP(H)-dependent aldo-keto reductase		02c62f307fe2cb6722c924c7482b7176
fig|562.101034.peg.1323	EC_530_Assembly_contig_225_1867-219	CDS	Uncharacterized lipoprotein YgdR		0b48a9e1f99ef82a0bed4c2f17b46097
fig|562.101034.peg.1324	EC_530_Assembly_contig_225_2718-714	CDS	UPF0053 inner membrane protein YgdQ		ec3710bdce58c83c1c423dbf2ef76d99
fig|562.101034.peg.1325	EC_530_Assembly_contig_225_3476-690	CDS	DNA mismatch repair endonuclease MutH		fe608500146ab1e17090e85a155a09a4
fig|562.101034.peg.1326	EC_530_Assembly_contig_225_3849-195	CDS	hypothetical protein		38db1b31605c83eb2a1ca48f5335b93b
fig|562.101034.peg.1327	EC_530_Assembly_contig_225_3899+120	CDS	hypothetical protein		b1339a81b1f690ca94af2c2a41faa586
fig|562.101034.peg.1328	EC_530_Assembly_contig_226_226-225	CDS	Leader peptidase HopD		fafa8a50d53f7f8dd6c70a081802aead
fig|562.101034.peg.1329	EC_530_Assembly_contig_226_542-132	CDS	hypothetical protein		bfef21f6b502fa153e88813bba19e624
fig|562.101034.peg.1330	EC_530_Assembly_contig_226_605+312	CDS	SSU ribosomal protein S10p (S20e)		9d6129626f9f807a8ce60eb3fa40b527
fig|562.101034.peg.1331	EC_530_Assembly_contig_226_949+630	CDS	LSU ribosomal protein L3p (L3e)		4c31ca787dff2e8979a12d5731b91705
fig|562.101034.peg.1332	EC_530_Assembly_contig_226_1589+606	CDS	LSU ribosomal protein L4p (L1e)		af999efcbd0a2375432bf21906bd585c
fig|562.101034.peg.1333	EC_530_Assembly_contig_226_2191+303	CDS	LSU ribosomal protein L23p (L23Ae)		a9eb05a116a704d31881e542cf92b1be
fig|562.101034.peg.1334	EC_530_Assembly_contig_226_2511+822	CDS	LSU ribosomal protein L2p (L8e)		b8dda3d5223018c567ea5f3ca22e9fbc
fig|562.101034.peg.1335	EC_530_Assembly_contig_226_3349+279	CDS	SSU ribosomal protein S19p (S15e)		75dc389130382ce3a8c6078ff4f868d1
fig|562.101034.peg.1336	EC_530_Assembly_contig_226_3642+333	CDS	LSU ribosomal protein L22p (L17e)		d44845a02f8ee59d1e9b327b0534f8f6
fig|562.101034.peg.1337	EC_530_Assembly_contig_227_858-858	CDS	Glutamate 5-kinase (EC 2.7.2.11) / RNA-binding C-terminal domain PUA		3055dd97b6b2e7c5f30d6ca62dd3d2f7
