feature_id	location	type	function	aliases	protein_md5
fig|1596.469.peg.428	LG_612_Assembly_contig_3_80823+786	CDS	Hydrolase, HAD superfamily		52479025cd8ae28b368f4ed8496e2508
fig|1596.469.peg.429	LG_612_Assembly_contig_3_81636+279	CDS	Predicted zinc regulator, ArsR family		32d88408287dedb0beea2899ae0f4959
fig|1596.469.peg.430	LG_612_Assembly_contig_3_82218+900	CDS	Zinc ABC transporter, substrate-binding protein ZnuA		d74550fc4be0bc0ce55c8406938f0a1c
fig|1596.469.peg.431	LG_612_Assembly_contig_3_83152+660	CDS	Zinc ABC transporter, ATP-binding protein ZnuC		a4d0db852b4bdb95ff7fa656f66405c2
fig|1596.469.peg.432	LG_612_Assembly_contig_3_83811+792	CDS	Zinc ABC transporter, permease protein ZnuB		d27ad54d9764a914b06bcf6fd3952c8c
fig|1596.469.peg.433	LG_612_Assembly_contig_3_84722+1512	CDS	Uncharacterized substrate:H+ symporter, LctP family		c39f45ee25603aa44eab1230e86e224a
fig|1596.469.peg.434	LG_612_Assembly_contig_3_86591+240	CDS	FIG00746552: hypothetical protein		4c9b09746641c3ede5562e716cc6f8f2
fig|1596.469.peg.435	LG_612_Assembly_contig_3_88705-1812	CDS	Oligoendopeptidase F		6791273da5ab18ba21fafa2c001d3753
fig|1596.469.peg.436	LG_612_Assembly_contig_3_88869+1125	CDS	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2		501bafaec63216c70f7aa772321a2633
fig|1596.469.peg.437	LG_612_Assembly_contig_3_90367-270	CDS	FIG00742292: hypothetical protein		e86bde7b24652228cdbecfd178a5c544
fig|1596.469.peg.438	LG_612_Assembly_contig_3_90591+375	CDS	hypothetical protein		2680f98278b2eeb3f1579e73981b4ce5
fig|1596.469.peg.439	LG_612_Assembly_contig_3_90992+1548	CDS	Bis-ABC ATPase SPy1206		c2ea17d9506aa9ce89c2917aec3b2737
fig|1596.469.peg.440	LG_612_Assembly_contig_3_92562+783	CDS	hypothetical protein		63f3d1730fbeeec4028f57d0eef16bfe
fig|1596.469.peg.441	LG_612_Assembly_contig_3_93344+471	CDS	Membrane protein		1ffc8a52d30b2439fe87beb78ec4ea56
fig|1596.469.peg.442	LG_612_Assembly_contig_3_94044+252	CDS	hypothetical protein		f03902f2c66287328e325ea7ba42fffa
fig|1596.469.peg.443	LG_612_Assembly_contig_3_94282+342	CDS	Programmed cell death toxin MazF		d7e12f36322b79fd1d720b46544471b6
fig|1596.469.peg.444	LG_612_Assembly_contig_3_94709+492	CDS	FIG00744344: hypothetical protein		95b09fcbf1a2f1f05de88fcd1d44074d
fig|1596.469.peg.445	LG_612_Assembly_contig_3_96170-945	CDS	Ribonucleotide reductase of class Ib (aerobic), beta subunit (EC 1.17.4.1)		63cc8409c3d4f15d832506d538268567
fig|1596.469.peg.446	LG_612_Assembly_contig_3_96624-462	CDS	Ribonucleotide reduction protein NrdI		1d3365bcdb0af770bc4c4814d6c676c9
fig|1596.469.peg.447	LG_612_Assembly_contig_3_96767+627	CDS	FIG00742147: hypothetical protein		424eb3d2a52238111bcd6ad84b1f782c
fig|1596.469.peg.448	LG_612_Assembly_contig_3_98988-1533	CDS	membrane protein, putative		d7e151321acaad5d682c5bf7f0f318d9
fig|1596.469.peg.449	LG_612_Assembly_contig_3_99330-291	CDS	hypothetical protein		8b57b36a2ed043ca86c2cc365a410677
fig|1596.469.peg.450	LG_612_Assembly_contig_3_99421+558	CDS	Guanylate kinase-like protein		483b832f17f306da44bf417da6c1fbd5
fig|1596.469.peg.451	LG_612_Assembly_contig_3_100178+1149	CDS	hypothetical protein		5b01c3d41296cfeb5830007cfd29a177
fig|1596.469.peg.452	LG_612_Assembly_contig_3_101429+1209	CDS	hypothetical protein		ec457efbefab9e0c295fe68d75fc4fd0
fig|1596.469.peg.453	LG_612_Assembly_contig_3_103959-1281	CDS	GTP-binding protein related to HflX		70571fe63f61e1b7d8f687d523e2fec9
fig|1596.469.peg.454	LG_612_Assembly_contig_3_106192-1443	CDS	Inner membrane permease YcaM		c5c4c4cdab14ade45c7d65e4b0c9aecf
fig|1596.469.peg.455	LG_612_Assembly_contig_3_106425+747	CDS	ABC transporter-like sensor ATP-binding protein		b54cdf33849048f0b29c3a56ccaecf40
fig|1596.469.peg.456	LG_612_Assembly_contig_3_107191+1869	CDS	ABC transporter-like sensor and permease protein		ae7e149850cd955349dfac99af8b7c4e
fig|1596.469.peg.457	LG_612_Assembly_contig_3_109750-651	CDS	Hypothetical, related to broad specificity phosphatases COG0406		989d7bad39d4e81784b0e0906018b0b2
fig|1596.469.peg.458	LG_612_Assembly_contig_3_110008-216	CDS	FIG00748616: hypothetical protein		23a01981b127f8adfff9099b39545460
fig|1596.469.peg.459	LG_612_Assembly_contig_3_110109+345	CDS	FIG00747458: hypothetical protein		3a078f20a8f2ca347e538fdb1c23187d
fig|1596.469.peg.460	LG_612_Assembly_contig_3_110545+765	CDS	Exodeoxyribonuclease III (EC 3.1.11.2)		9716f1218920eeafea59f52218abf49c
fig|1596.469.peg.461	LG_612_Assembly_contig_3_113464-2094	CDS	PTS system, N-acetylmannosamine-specific IIC component / PTS system, N-acetylmannosamine-specific IIB component		13597aecb0559b1d825b70d46f6dcbb5
fig|1596.469.peg.462	LG_612_Assembly_contig_3_114183-693	CDS	N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9)		1008e81e5e785298b0983574f5316986
fig|1596.469.peg.463	LG_612_Assembly_contig_3_114315+819	CDS	hypothetical protein		d480ece28b2e3e84602f5b822a27b786
fig|1596.469.peg.464	LG_612_Assembly_contig_3_115257+1833	CDS	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)		64e468d413a23f34a6ded42cbef83c36
fig|1596.469.peg.465	LG_612_Assembly_contig_3_119979-2685	CDS	Cation-transporting ATPase		2c07aec71dc10799bd1db9f6f9feabf8
fig|1596.469.peg.466	LG_612_Assembly_contig_3_120176+183	CDS	FIG00742435: hypothetical protein		9cc3c1e3c5222bd04e5182a1cda1c195
fig|1596.469.peg.467	LG_612_Assembly_contig_3_121030-645	CDS	hypothetical protein		0717d68081adb731709c42dafdc2c2b8
fig|1596.469.peg.468	LG_612_Assembly_contig_3_121199+2295	CDS	DNA helicase		2b655952df7e5691bf9da5c8429280e0
fig|1596.469.peg.469	LG_612_Assembly_contig_3_123728+723	CDS	hypothetical protein		76e5fb7e0e073f87c2165ab8c8858a9c
fig|1596.469.peg.470	LG_612_Assembly_contig_3_125238-684	CDS	Sugar isomerase (SIS)		75b7b6c1e89cab407c20987fcd3c7325
fig|1596.469.peg.471	LG_612_Assembly_contig_3_125273+657	CDS	hypothetical protein		1b5b066885210623ef73a10bce3c9101
fig|1596.469.peg.472	LG_612_Assembly_contig_3_125969+1323	CDS	PTS system, cellobiose-specific IIC component		db20276eb11408099fe33215d5116be7
fig|1596.469.peg.473	LG_612_Assembly_contig_3_127909-573	CDS	Arylesterase (EC 3.1.1.2)		79349a7619f3f588af2d0a0f21212527
fig|1596.469.peg.474	LG_612_Assembly_contig_3_127999+852	CDS	Pantothenate kinase (EC 2.7.1.33)		995de28ca16e477887668d04e1b1cbd7
fig|1596.469.peg.475	LG_612_Assembly_contig_3_128860+573	CDS	Translation elongation factor P		a74da0b9d569b34966206a68886ec568
fig|1596.469.peg.476	LG_612_Assembly_contig_3_129987+8322	CDS	hypothetical protein		d92a4b3495a4ea2425dd075e10fefd75
fig|1596.469.peg.477	LG_612_Assembly_contig_3_138556+843	CDS	Transcription antiterminator		2718ad073a849f9c5259003c936245d6
fig|1596.469.peg.478	LG_612_Assembly_contig_3_139524+2019	CDS	PTS system, beta-glucoside-specific IIB component / PTS system, beta-glucoside-specific IIC component / PTS system, beta-glucoside-specific IIA component		90df3d8bd800f638d84220ccb2942fb3
fig|1596.469.peg.479	LG_612_Assembly_contig_3_141605+1476	CDS	6-phospho-beta-glucosidase (EC 3.2.1.86)		a3c64d683de7c5e173177710b8b4455e
fig|1596.469.peg.480	LG_612_Assembly_contig_3_143209+930	CDS	Permease of the drug/metabolite transporter (DMT) superfamily		44924065726330fe0946e9cb6ed86416
fig|1596.469.peg.481	LG_612_Assembly_contig_3_144431+1755	CDS	Oligopeptide ABC transporter, substrate-binding protein OppA (TC 3.A.1.5.1)		9d379e0d234e9bb07a29e38e5965f003
fig|1596.469.peg.482	LG_612_Assembly_contig_3_146405+1749	CDS	Excinuclease ABC subunit A paralog of unknown function		de921581afc81a7b05a8508049dad56b
fig|1596.469.rna.6	LG_612_Assembly_contig_4_105-73	rna	tRNA-Arg-CCT		
fig|1596.469.peg.483	LG_612_Assembly_contig_4_1487-1332	CDS	PTS system, cellobiose-specific IIC component		0f3ba45b7305ec59f9cfab08c24184f0
fig|1596.469.peg.484	LG_612_Assembly_contig_4_2722-1236	CDS	ATP-dependent RNA helicase YfmL		5cd0909456d053e7fcdfd158939b48f6
fig|1596.469.peg.485	LG_612_Assembly_contig_4_3443-711	CDS	Lyzozyme M1 (1,4-beta-N-acetylmuramidase)		975fa5a8e05ff62ace58edf1aeb588a0
fig|1596.469.peg.486	LG_612_Assembly_contig_4_3563+1311	CDS	Serine/threonine exchanger SteT		9b944a6bcf8a170fd9ded26e0c52335e
fig|1596.469.peg.487	LG_612_Assembly_contig_4_5526-570	CDS	Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)		1cda8b117b0200c762d48ad501f22009
fig|1596.469.peg.488	LG_612_Assembly_contig_4_7004-1380	CDS	Hemolysins and related proteins containing CBS domains		64717383f0e425d28c8ede58276e8582
fig|1596.469.peg.489	LG_612_Assembly_contig_4_7753-699	CDS	hypothetical protein		5d406fa8038a9cf9e90c1ce0ac464dc5
fig|1596.469.peg.490	LG_612_Assembly_contig_4_8530-657	CDS	contains nitroreductase domain		b550a9ddf750db29a9f4c74d2507b632
fig|1596.469.peg.491	LG_612_Assembly_contig_4_11101-2406	CDS	Xylulose-5-phosphate phosphoketolase (EC 4.1.2.9) @ Fructose-6-phosphate phosphoketolase (EC 4.1.2.22)		3255d84d8f5076629a822d74b9d68e59
fig|1596.469.peg.492	LG_612_Assembly_contig_4_11992-780	CDS	contains bacterial regulatory deoR domain		0a9c1d2d3c3510edcbbc8161c81ccc96
fig|1596.469.peg.493	LG_612_Assembly_contig_4_12256+327	CDS	FIG00743083: hypothetical protein		64f1c784b37c538e0397e0b25c21e2a7
fig|1596.469.peg.494	LG_612_Assembly_contig_4_13375-729	CDS	Transcriptional regulator, GntR family		4c17eeadc23d73930cf508b01afeaaa9
fig|1596.469.peg.495	LG_612_Assembly_contig_4_14298-924	CDS	Non-specific ribonucleoside hydrolase RihC		511d0fbad7e826409f93fec438312039
fig|1596.469.peg.496	LG_612_Assembly_contig_4_15111-699	CDS	Ribose-5-phosphate isomerase A (EC 5.3.1.6)		e862a0d74c8a3e31c330afb43b70cc90
fig|1596.469.peg.497	LG_612_Assembly_contig_4_16037-924	CDS	Ribokinase (EC 2.7.1.15)		5959abe254667656098e9175e4e7efc1
fig|1596.469.peg.498	LG_612_Assembly_contig_4_16437-342	CDS	FIG00749560: hypothetical protein		4c25b911565c6f3997ce4eac6c6db8a9
fig|1596.469.peg.499	LG_612_Assembly_contig_4_17029-468	CDS	DNA protection during starvation protein		5eedae77e3b6060529e668bacc3bf5ac
fig|1596.469.peg.500	LG_612_Assembly_contig_4_18647-1539	CDS	Arginine/ornithine antiporter ArcD		44c0d6fcb068ae444de9db41d98dee3e
fig|1596.469.peg.501	LG_612_Assembly_contig_4_19464-684	CDS	Phosphate transport system regulatory protein PhoU		d8cc6003287869cbb88517a7cc8ce8e7
fig|1596.469.peg.502	LG_612_Assembly_contig_4_20237-756	CDS	Phosphate ABC transporter, ATP-binding protein PstB (TC 3.A.1.7.1)		1d2b5e32a2f9fa33f85aaf5e697545e3
fig|1596.469.peg.503	LG_612_Assembly_contig_4_21048-801	CDS	Phosphate ABC transporter, ATP-binding protein PstB (TC 3.A.1.7.1)		f741045550bc6b707df55b9bee6eba80
fig|1596.469.peg.504	LG_612_Assembly_contig_4_21949-891	CDS	Phosphate ABC transporter, permease protein PstA (TC 3.A.1.7.1)		0cc8a9c8680ee1c79b23ec9838bb6296
fig|1596.469.peg.505	LG_612_Assembly_contig_4_22941-993	CDS	Phosphate ABC transporter, permease protein PstC (TC 3.A.1.7.1)		b797fd0129e1f876cacb171f1ba446c5
fig|1596.469.peg.506	LG_612_Assembly_contig_4_23827-870	CDS	Phosphate ABC transporter, substrate-binding protein PstS (TC 3.A.1.7.1)		e819d1697cb250a3ffac4ccf2cf33ede
fig|1596.469.peg.507	LG_612_Assembly_contig_4_24466-522	CDS	Histone acetyltransferase HPA2 and related acetyltransferases		b535006151dd56df1919115d607425c6
fig|1596.469.peg.508	LG_612_Assembly_contig_4_25300-735	CDS	ABC transporter, ATP-binding protein (cluster 3, basic aa/glutamine/opines)		adc9ada7aa957ab2368c9b6a773683ff
fig|1596.469.peg.509	LG_612_Assembly_contig_4_26780-1497	CDS	ABC transporter, substrate-binding protein (cluster 3, basic aa/glutamine/opines) / ABC transporter, permease protein (cluster 3, basic aa/glutamine/opines)		a88f12ae5de7044b16d0d9dc7f71e71e
fig|1596.469.peg.510	LG_612_Assembly_contig_4_27731-849	CDS	Predicted esterase of the alpha-beta hydrolase superfamily		7c60c3bea03fdfc57fb7e1d1df3943e7
fig|1596.469.peg.511	LG_612_Assembly_contig_4_30605-2802	CDS	Cation-transporting ATPase, E1-E2 family		c979fcaf337ae34b85dec5af5d184e81
fig|1596.469.peg.512	LG_612_Assembly_contig_4_31070-330	CDS	FIG00749990: hypothetical protein		898d355ab3d04a08f88df9731e793561
fig|1596.469.peg.513	LG_612_Assembly_contig_4_31273-174	CDS	Lactacin F two-component system inducer peptide		6134298c51473594f2d64e41d5864433
fig|1596.469.peg.514	LG_612_Assembly_contig_4_31881-468	CDS	Transporter, major facilitator family		54eae8cc29bd2608cf75416a6b2d775b
fig|1596.469.peg.515	LG_612_Assembly_contig_4_32781-891	CDS	hypothetical protein		f85052d44406d8becde79505be8bd12c
fig|1596.469.peg.516	LG_612_Assembly_contig_4_32943+636	CDS	Uridine kinase (EC 2.7.1.48)		5c7a0090eb7003cfc0cac26e4556ebd1
fig|1596.469.peg.517	LG_612_Assembly_contig_4_34412-795	CDS	hypothetical protein		8bcb88cfe238a7d32a6e9f39a3ca48c9
fig|1596.469.peg.518	LG_612_Assembly_contig_4_36483-1929	CDS	PTS system, trehalose-specific IIA component (EC 2.7.1.201) / PTS system, trehalose-specific IIB component (EC 2.7.1.201) / PTS system, trehalose-specific IIC component		f001fb12d1c1984c5ac6180ea4d4427c
fig|1596.469.peg.519	LG_612_Assembly_contig_4_36677+726	CDS	Trehalose operon transcriptional repressor		a0643f866e1c127c7ed5c6f711c6d506
fig|1596.469.peg.520	LG_612_Assembly_contig_4_37417+1659	CDS	Trehalose-6-phosphate hydrolase (EC 3.2.1.93)		b8d58afd74259c8c873cfdaa8789d8d0
fig|1596.469.peg.521	LG_612_Assembly_contig_4_39182+825	CDS	hypothetical protein		d396f71ace68e49ceae97c7d5c1df1dd
fig|1596.469.peg.522	LG_612_Assembly_contig_4_40703-651	CDS	Glutamine ABC transporter, permease protein GlnP		7a99ae8e36245910729330c60dbf9973
fig|1596.469.peg.523	LG_612_Assembly_contig_4_41355-639	CDS	ABC transporter, permease protein (cluster 3, basic aa/glutamine/opines)		cfb63bd23866ffaf13f29ee7f63f975a
fig|1596.469.peg.524	LG_612_Assembly_contig_4_42176-825	CDS	Glutamine ABC transporter, substrate-binding protein GlnH		e3f3cd636a208eb1fa61945e8772b54f
fig|1596.469.peg.525	LG_612_Assembly_contig_4_42927-750	CDS	ABC transporter, ATP-binding protein (cluster 3, basic aa/glutamine/opines)		348252b9961c6d538fb362ce88e069ca
fig|1596.469.peg.526	LG_612_Assembly_contig_4_44197-822	CDS	Glutamine ABC transporter, substrate-binding protein GlnH		7bd258b8cc6bd04b76b4f72608906e70
fig|1596.469.peg.527	LG_612_Assembly_contig_4_46016-1770	CDS	Heterodimeric efflux ABC transporter, multidrug resistance => LmrD subunit of LmrCD		175832ab3402082488c09ebbce939829
fig|1596.469.peg.528	LG_612_Assembly_contig_4_47742-1734	CDS	Heterodimeric efflux ABC transporter, multidrug resistance => LmrC subunit of LmrCD		eaa05d9db984be84f7bb76d86c277240
fig|1596.469.peg.529	LG_612_Assembly_contig_4_48183-441	CDS	hypothetical protein		8cd409a786904c3b3f72140ba91c52b7
fig|1596.469.peg.530	LG_612_Assembly_contig_4_49123-852	CDS	hypothetical protein		5bea18608a85d29f07bca78ed1f36c46
fig|1596.469.peg.531	LG_612_Assembly_contig_4_50450-1233	CDS	benzoate MFS transporter BenK		e64fda66a45615b45cb34c4b28720851
fig|1596.469.peg.532	LG_612_Assembly_contig_4_52094-1494	CDS	Di-tripeptide/cation symporter DtpT		682547611d1c67f0a6f969e4d6069715
fig|1596.469.peg.533	LG_612_Assembly_contig_4_54208-2007	CDS	alpha-xylosidase (EC 3.2.1.177)		4c4f4263ad456d2482616173ea7dcc8d
fig|1596.469.peg.534	LG_612_Assembly_contig_4_55203-984	CDS	MSM (multiple sugar metabolism) operon regulatory protein		cca45cf94cac4146ed75cebe9c22a571
fig|1596.469.peg.535	LG_612_Assembly_contig_4_56863-1668	CDS	Trehalose-6-phosphate hydrolase (EC 3.2.1.93)		bfebb19015f39380e17eb29cea219fec
fig|1596.469.peg.536	LG_612_Assembly_contig_4_57287-432	CDS	PTS system, mannose-specific IIA component (EC 2.7.1.191)		5cf8f588fe37d795b835324276ef9332
fig|1596.469.peg.537	LG_612_Assembly_contig_4_58133-834	CDS	PTS system, mannose/fructose/sorbose family, IID component		586acf95cebde33de83e4bc046c1188d
fig|1596.469.peg.538	LG_612_Assembly_contig_4_58923-798	CDS	PTS system, mannose/fructose/sorbose family, IIC component		86102964bc009c21b69aa1dff5bd194e
fig|1596.469.peg.539	LG_612_Assembly_contig_4_59420-495	CDS	PTS system, mannose/fructose/sorbose family, IIB component		ee6c7ba5e77693b2af3eb8c4dd25b9e6
fig|1596.469.peg.540	LG_612_Assembly_contig_4_60015-201	CDS	FIG00752562: hypothetical protein		2d6b25b90e10c8e28dbf754e98f4f4f9
fig|1596.469.peg.541	LG_612_Assembly_contig_4_61100-1086	CDS	Endo-1,4-beta-glucanase		8fdfafd3c50006614567320779c6e488
fig|1596.469.peg.542	LG_612_Assembly_contig_4_61604-234	CDS	hypothetical protein		2d0b8375b22f6edb1122e283894e2030
fig|1596.469.peg.543	LG_612_Assembly_contig_4_61681+315	CDS	hypothetical protein		15b0c84e7fd73cd156f0e36ecd25ac61
fig|1596.469.peg.544	LG_612_Assembly_contig_4_62083+432	CDS	Transcriptional regulator, MarR family		620f75824d94947e6ce85f8f12a934cc
fig|1596.469.peg.545	LG_612_Assembly_contig_4_62507+210	CDS	hypothetical protein		01f4f8b2c448cd4250beb4670c7eed17
fig|1596.469.peg.546	LG_612_Assembly_contig_4_62718+1212	CDS	Uncharacterized MFS-type transporter		42f842679c8e2bfb974f99ab8c2ed0cd
fig|1596.469.peg.547	LG_612_Assembly_contig_4_64746-621	CDS	putative membrane-associated phospholipid phosphatase, PAP2 superfamily		edff2092af2d96422c7505f1a2319b08
fig|1596.469.peg.548	LG_612_Assembly_contig_4_66299-921	CDS	Glutaminase (EC 3.5.1.2)		fc327545bfb0436698844805430b5003
fig|1596.469.peg.549	LG_612_Assembly_contig_4_67842-1416	CDS	2-oxoglutarate/malate translocator		64b452ad1b2b7a0f2aa1fcaab824b6be
fig|1596.469.peg.550	LG_612_Assembly_contig_4_69661-1794	CDS	redox proteins related to the succinate dehydrogenases and fumarate reductases		7c03baffe7faf91e92c06635a87251b5
fig|1596.469.peg.551	LG_612_Assembly_contig_4_69872+885	CDS	hypothetical protein		a4a075bcd8dbcd684c2271656eab865a
fig|1596.469.peg.552	LG_612_Assembly_contig_4_71882-1089	CDS	hypothetical protein		c54be3db58bb3296c71c98e9bd1c9ac1
fig|1596.469.peg.553	LG_612_Assembly_contig_4_73442-1428	CDS	6-phospho-beta-galactosidase (EC 3.2.1.85)		6cd92e2a6c6aec6ae0a9fa50032410fb
fig|1596.469.peg.554	LG_612_Assembly_contig_4_75155-1698	CDS	PTS system, lactose-specific IIB component (EC 2.7.1.207) / PTS system, lactose-specific IIC component		79bbbca18183843bb6acbe25565a0855
fig|1596.469.peg.555	LG_612_Assembly_contig_4_75562-357	CDS	PTS system, lactose-specific IIA component (EC 2.7.1.207)		4f7a7cd3af703e5ddf2061df3764e172
fig|1596.469.peg.556	LG_612_Assembly_contig_4_76414-840	CDS	hypothetical protein		8ed98389e8df5dff74e6b625b26c7537
fig|1596.469.peg.557	LG_612_Assembly_contig_4_76966-249	CDS	FIG00744444: hypothetical protein		8345858839e8e70ab52befe2afd81f68
fig|1596.469.peg.558	LG_612_Assembly_contig_4_78421-1419	CDS	PTS system, galactose-specific IIC component		81244179b85377adf38772533df94385
fig|1596.469.peg.559	LG_612_Assembly_contig_4_78760-315	CDS	PTS system, galactose-specific IIB component (EC 2.7.1.204)		ff9ae25f20466ff8f9b544bfa0912e9f
fig|1596.469.peg.560	LG_612_Assembly_contig_4_79277-492	CDS	PTS system, galactose-specific IIA component (EC 2.7.1.204)		dd8b4b6c53784ce6c3854dcb07594e6b
fig|1596.469.peg.561	LG_612_Assembly_contig_4_80189-681	CDS	hypothetical protein		fffb142754cc3588965dbdd1a2db91fe
fig|1596.469.peg.562	LG_612_Assembly_contig_4_80783-576	CDS	Galactose-6-phosphate isomerase, LacB subunit (EC 5.3.1.26)		8b6c981ba4522a9a6a15d50559ea3115
fig|1596.469.peg.563	LG_612_Assembly_contig_4_81225-429	CDS	Galactose-6-phosphate isomerase, LacA subunit (EC 5.3.1.26)		3a0628d37f63c44c7ceee535b22b7713
fig|1596.469.peg.564	LG_612_Assembly_contig_4_82005-765	CDS	Lactose phosphotransferase system repressor		c333f601425f194ea81ca6bd5131c1dc
fig|1596.469.peg.565	LG_612_Assembly_contig_4_82422+1332	CDS	Uracil permease @ Uracil:proton symporter UraA		74b35c1a85465bc8da052501b97c2b9f
fig|1596.469.peg.566	LG_612_Assembly_contig_4_84751-837	CDS	Transcriptional regulator, AraC family		d2c657329b2591a28f8e3ac702cacdfa
fig|1596.469.peg.567	LG_612_Assembly_contig_4_84857+807	CDS	Putative hydrolase of the HAD superfamily		112059d5c722b6decb5b33fa93da5861
fig|1596.469.peg.568	LG_612_Assembly_contig_4_86244-540	CDS	hypothetical protein		df2251cc28b80ac782cb158dd6041589
fig|1596.469.peg.569	LG_612_Assembly_contig_4_86359+789	CDS	Hydrolase, HAD superfamily		83c0bbce77b5f9c6bea3e11d57bd40c2
fig|1596.469.peg.570	LG_612_Assembly_contig_4_87814-429	CDS	FIG00742699: hypothetical protein		2dd51c0affeefedec81a47a413d7bd00
fig|1596.469.peg.571	LG_612_Assembly_contig_4_89834-1773	CDS	Oleate hydratase (EC 4.2.1.53)		c08bf527d33960350714f9dee0d1c391
fig|1596.469.peg.572	LG_612_Assembly_contig_4_89945+519	CDS	Transcriptional regulator, AcrR family		0d60079ff295ef962b65abb33a6cbc69
fig|1596.469.peg.573	LG_612_Assembly_contig_4_91971-1446	CDS	Uncharacterized MFS-type transporter		6f1744beb4513db69b6b0f97b820fa2a
fig|1596.469.peg.574	LG_612_Assembly_contig_4_93555-1479	CDS	Uncharacterized MFS-type transporter		8bc30a74598796ceb368e037d363f502
fig|1596.469.peg.575	LG_612_Assembly_contig_4_93756+756	CDS	Glycerol uptake facilitator protein		47f03459d5d75bd8c9af427956f7d4c0
fig|1596.469.peg.576	LG_612_Assembly_contig_4_95333-783	CDS	Predicted metal-dependent membrane protease		cee25dc3bf9a09dc1af6e763701b9246
fig|1596.469.peg.577	LG_612_Assembly_contig_4_96298-939	CDS	Auxin efflux carrier family protein		ad65a50c9cf286664786ff1437cf8df5
fig|1596.469.peg.578	LG_612_Assembly_contig_4_96873-576	CDS	DNA-3-methyladenine glycosylase (EC 3.2.2.20)		bf55fabe0df1e3a96f6d90db81e15424
fig|1596.469.peg.579	LG_612_Assembly_contig_4_97922-996	CDS	FIG00743879: hypothetical protein		72cf391f35bf7ed48c0395d0a631b651
fig|1596.469.peg.580	LG_612_Assembly_contig_4_98131+459	CDS	Free methionine-(R)-sulfoxide reductase, contains GAF domain		54505643dc7c02dc7bc6090fbf225763
fig|1596.469.peg.581	LG_612_Assembly_contig_4_99278-633	CDS	contains predicted nucleoside-diphosphate-sugar epimerase domain		c90251fe195a8a77a63a4d30ba60ec0b
fig|1596.469.peg.582	LG_612_Assembly_contig_4_100022-669	CDS	Glutamine amidotransferase, class I		5b070236ce273046c20c47b53615957a
fig|1596.469.peg.583	LG_612_Assembly_contig_4_100570-537	CDS	Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)		1dfd8f2e954855a4642bf55d0ecb6306
fig|1596.469.peg.584	LG_612_Assembly_contig_4_100812+108	CDS	hypothetical protein		520473cc1483226a254319ae16b7a7ea
fig|1596.469.peg.585	LG_612_Assembly_contig_4_101339-333	CDS	hypothetical protein		257207a04a7b483a3de57203c3e8a34a
fig|1596.469.peg.586	LG_612_Assembly_contig_4_101788-426	CDS	Histone acetyltransferase HPA2 and related acetyltransferases		1ec081c1b43eef402a3186f81ab55672
fig|1596.469.peg.587	LG_612_Assembly_contig_4_102154-318	CDS	FIG00748131: hypothetical protein		8f00b0956025a9917bb4978fd2b35998
fig|1596.469.peg.588	LG_612_Assembly_contig_4_103141-918	CDS	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)		8d7f21d53792985cbd2fff192321d2a1
fig|1596.469.peg.589	LG_612_Assembly_contig_4_104929-1677	CDS	Arginyl-tRNA synthetase (EC 6.1.1.19)		c45586924e072228f67dcc9036d1b298
fig|1596.469.peg.590	LG_612_Assembly_contig_4_106137-927	CDS	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)		2ec448cd4eec5de91e77207540f31262
fig|1596.469.peg.591	LG_612_Assembly_contig_4_106847-678	CDS	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)		652103b5739df92cf0e07c2b692d13ba
fig|1596.469.peg.592	LG_612_Assembly_contig_4_107698-846	CDS	ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136)		345ebfe9029399c3fa47c36e594a7688
fig|1596.469.peg.593	LG_612_Assembly_contig_4_108490-747	CDS	hypothetical protein		e96c515883a6607b11cbe39860186a0c
fig|1596.469.peg.594	LG_612_Assembly_contig_4_109696-1134	CDS	hypothetical protein		261d5e2a11d6882dfa22d12d715b47e3
fig|1596.469.peg.595	LG_612_Assembly_contig_4_111460-1659	CDS	Probable cell division protein YtgP		c094c4d4e058b0a316a49b657324c7b3
fig|1596.469.peg.596	LG_612_Assembly_contig_4_113976-2415	CDS	Leucyl-tRNA synthetase (EC 6.1.1.4)		6f8035f5576ad46bf311c14a02bc9d37
fig|1596.469.peg.597	LG_612_Assembly_contig_4_114221+708	CDS	putative membrane-associated phospholipid phosphatase, PAP2 superfamily		1d28dd351c9c984516bb3b3599ea4598
fig|1596.469.peg.598	LG_612_Assembly_contig_4_116433-1458	CDS	Uncharacterized MFS-type transporter		06062748b4bbf4b2ece96491288e17cf
fig|1596.469.peg.599	LG_612_Assembly_contig_4_117631-1209	CDS	S-adenosylmethionine synthetase (EC 2.5.1.6)		712b11b5664d642374438a21f5e9316c
fig|1596.469.rna.7	LG_612_Assembly_contig_4_117850-73	rna	tRNA-Val-TAC		
fig|1596.469.rna.8	LG_612_Assembly_contig_4_117945-72	rna	tRNA-Glu-TTC		
