feature_id	location	type	function	aliases	protein_md5
fig|1584.211.peg.358	LD_615_Assembly_contig_2_151893+1449	CDS	Periplasmic protease		6a836ff07b10b42d6548bbe02caad0ae
fig|1584.211.peg.359	LD_615_Assembly_contig_2_153344+840	CDS	LSU ribosomal maturation GTPase RbgA (B. subtilis YlqF)		ef3213b966a94ba3daad6ed7de0756b6
fig|1584.211.peg.360	LD_615_Assembly_contig_2_154180+753	CDS	Ribonuclease HII (EC 3.1.26.4)		68d159be23c69ebc8947ca036d997c61
fig|1584.211.peg.361	LD_615_Assembly_contig_2_154984+846	CDS	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake		e2ac41ff00bbcdf20e6475d19c0636d5
fig|1584.211.peg.362	LD_615_Assembly_contig_2_155895+2082	CDS	DNA topoisomerase I (EC 5.99.1.2)		f39c38696c44c350c7e1e252cad1c3fc
fig|1584.211.peg.363	LD_615_Assembly_contig_2_158074+1317	CDS	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO (EC 2.1.1.74)		27ccde7e7c514e46e6d1688e9aa2c888
fig|1584.211.peg.364	LD_615_Assembly_contig_2_159393+924	CDS	Site-specific tyrosine recombinase XerC		65f4e581f0866e4375664a22e2a17273
fig|1584.211.peg.365	LD_615_Assembly_contig_2_160321+525	CDS	ATP-dependent protease subunit HslV (EC 3.4.25.2)		fde3ab75411cfcad6eb75421858858ee
fig|1584.211.peg.366	LD_615_Assembly_contig_2_160856+1395	CDS	ATP-dependent hsl protease ATP-binding subunit HslU		4a86828466e8b5fcd4c5bcc45ef3d607
fig|1584.211.peg.367	LD_615_Assembly_contig_2_162278+888	CDS	LacX protein, plasmid		e56485c5ec944d30b25ec0f1b159a369
fig|1584.211.peg.368	LD_615_Assembly_contig_2_163224+603	CDS	FIG00743126: hypothetical protein		dd83b337c27afceeabb29b62567c3522
fig|1584.211.peg.369	LD_615_Assembly_contig_2_163985+564	CDS	hypothetical protein		70ac399d0eeff51bf22747e0d5330c95
fig|1584.211.peg.370	LD_615_Assembly_contig_2_164611+111	CDS	hypothetical protein		06b14b0e531a80c7174d646241889b91
fig|1584.211.peg.371	LD_615_Assembly_contig_2_164818+462	CDS	FIG00743925: hypothetical protein		006d05709e54760c0610d1f1f6d58c86
fig|1584.211.peg.372	LD_615_Assembly_contig_2_165478+1032	CDS	Putative membrane protein YeiH		b5a9dcf9e21464506454fedaded812c9
fig|1584.211.peg.373	LD_615_Assembly_contig_2_167013-459	CDS	Transcriptional regulator		26aaaa07e708d2026a9466323f351018
fig|1584.211.peg.374	LD_615_Assembly_contig_2_167062+153	CDS	Bis-ABC ATPase CAC0528		b139806beb38cb2edd7873597a3c8512
fig|1584.211.peg.375	LD_615_Assembly_contig_2_167589-312	CDS	hypothetical protein		8752e5b52f2524c3bcb005c524c6003c
fig|1584.211.peg.376	LD_615_Assembly_contig_2_167847-258	CDS	FIG00747650: hypothetical protein		54218fd49b56bf2a807b5d10e636757b
fig|1584.211.peg.377	LD_615_Assembly_contig_2_167971+276	CDS	FIG00745912: hypothetical protein		b2980c16fcb493a1b868ee287ef64378
fig|1584.211.peg.378	LD_615_Assembly_contig_2_168401+834	CDS	FIG00748112: hypothetical protein		525af4e25229fb5cc97a4266803181b2
fig|1584.211.peg.379	LD_615_Assembly_contig_2_169521+639	CDS	Probable iron export ATP-binding protein FetA		ba25e3c968bf758b14a7c26cebb294e8
fig|1584.211.peg.380	LD_615_Assembly_contig_2_170156+762	CDS	Probable iron export permease protein FetB		ba53a9e3d6a62c4797ece341009963f0
fig|1584.211.peg.381	LD_615_Assembly_contig_2_170966+522	CDS	Histone acetyltransferase HPA2 and related acetyltransferases		95418d925e3396493cc5342748e7454b
fig|1584.211.peg.382	LD_615_Assembly_contig_2_172137-414	CDS	hypothetical protein		f3db1f4751588766a77ca3e69f65f03b
fig|1584.211.peg.383	LD_615_Assembly_contig_2_172576-438	CDS	hypothetical protein		0d2c03425b8897b9b0ed62a392a23448
fig|1584.211.peg.384	LD_615_Assembly_contig_2_173526-684	CDS	hypothetical protein		5ad5dc560680f47d39dcde454491a5ef
fig|1584.211.peg.385	LD_615_Assembly_contig_2_173721+1848	CDS	hypothetical protein		1a8e83ce15d6843c680481b9847d8069
fig|1584.211.peg.386	LD_615_Assembly_contig_2_175588+846	CDS	Protoporphyrinogen IX oxidase, novel form, HemJ (EC 1.3.-.-)		0371556d183f7d941385369c2ab2b2ed
fig|1584.211.peg.387	LD_615_Assembly_contig_2_176558+3318	CDS	hypothetical protein		ab50cff1352e282c9eb240069e6d584f
fig|1584.211.peg.388	LD_615_Assembly_contig_3_3+162	CDS	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)		65815283da803e8c2a5e32f6b75c8cea
fig|1584.211.peg.389	LD_615_Assembly_contig_3_151+1011	CDS	Lon-like protease with PDZ domain		d2a35277e6da277fb70edbec1aa60d91
fig|1584.211.peg.390	LD_615_Assembly_contig_3_1220+684	CDS	hypothetical protein		5f944ab7c7854904b2f5d220924c9323
fig|1584.211.peg.391	LD_615_Assembly_contig_3_1953+2190	CDS	DNA internalization-related competence protein ComEC/Rec2		2f62989dc67b29dc0253cb22ea4b3b6b
fig|1584.211.peg.392	LD_615_Assembly_contig_3_4139+990	CDS	DNA polymerase III delta subunit (EC 2.7.7.7)		218e8eeb330b424bef90ac5fb4dd83c0
fig|1584.211.peg.393	LD_615_Assembly_contig_3_5455-258	CDS	SSU ribosomal protein S20p		864959116d3877b268c91b866d1bdba9
fig|1584.211.peg.394	LD_615_Assembly_contig_3_5649+270	CDS	SSU ribosomal protein S15p (S13e)		98909a74bdc4707dd0c9a03a0b395eaf
fig|1584.211.peg.395	LD_615_Assembly_contig_3_6079+1776	CDS	Ribonuclease J2 (endoribonuclease in RNA processing)		7d6c01f7085aa363ceeab02fc467d469
fig|1584.211.peg.396	LD_615_Assembly_contig_3_7854+858	CDS	hypothetical protein		8efd37493f833948181f39fdd0ab0f54
fig|1584.211.peg.397	LD_615_Assembly_contig_3_8889+1191	CDS	Translation elongation factor Tu		b2afab51e126d84eff6ceb4e7eb66fe0
fig|1584.211.peg.398	LD_615_Assembly_contig_3_10237+1350	CDS	Cell division trigger factor (EC 5.2.1.8)		62ec881722f292846be7fdf0b690709f
fig|1584.211.peg.399	LD_615_Assembly_contig_3_11730+1266	CDS	ATP-dependent Clp protease ATP-binding subunit ClpX		80254751126df7e24df4db1cc18c2db0
fig|1584.211.peg.400	LD_615_Assembly_contig_3_12995+585	CDS	GTP-binding protein EngB		bfcb9ba24639f9e2a9530fb99eecd4d8
fig|1584.211.peg.401	LD_615_Assembly_contig_3_13792+477	CDS	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)		9dd6cccbbf097219a2846137307fbe4e
fig|1584.211.peg.402	LD_615_Assembly_contig_3_14268+516	CDS	hypothetical protein		839c28177c2ceaad3981a63fdbbd0750
fig|1584.211.peg.403	LD_615_Assembly_contig_3_14951+531	CDS	FIG00744533: hypothetical protein		b99a43596b5f7bfc7d31aa4acbca01f5
fig|1584.211.peg.404	LD_615_Assembly_contig_3_15577+1269	CDS	FIG00749795: hypothetical protein		f7c282f563f00bdbbe5e8cca782e0dc6
fig|1584.211.peg.405	LD_615_Assembly_contig_3_16913+666	CDS	contains protein-disulfide isomerase domain		941abb3fb96a70c6829ba2aaad2d0933
fig|1584.211.peg.406	LD_615_Assembly_contig_3_17696+855	CDS	hypothetical protein		d8b1721c6e31085f0443eab61e163f38
fig|1584.211.peg.407	LD_615_Assembly_contig_3_18755+477	CDS	FIG00743578: hypothetical protein		4a7fc62c62dcad3080244fb1efc074f1
fig|1584.211.peg.408	LD_615_Assembly_contig_3_19479+1005	CDS	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2		a63817464955d95135fca768294d74f9
fig|1584.211.peg.409	LD_615_Assembly_contig_3_20490+861	CDS	Tyrosine-protein kinase transmembrane modulator EpsC		cecee2944b2557e34aaad84f66170a48
fig|1584.211.peg.410	LD_615_Assembly_contig_3_21361+774	CDS	Tyrosine-protein kinase EpsD (EC 2.7.10.2)		2df9787d2e719d636bf4d5b0685a3bcb
fig|1584.211.peg.411	LD_615_Assembly_contig_3_22140+771	CDS	Manganese-dependent protein-tyrosine phosphatase (EC 3.1.3.48)		ac8808bd56426c36efae3c848a9eafcc
fig|1584.211.peg.412	LD_615_Assembly_contig_3_22934+660	CDS	Undecaprenyl-phosphate galactosephosphotransferase (EC 2.7.8.6)		47aa43aec5a42ca981983046118c92e5
fig|1584.211.peg.413	LD_615_Assembly_contig_3_23611+450	CDS	Polysaccharide biosynthesis protein CpsF		12ee007187cbf1bdcba0240eaf3566bc
fig|1584.211.peg.414	LD_615_Assembly_contig_3_24070+501	CDS	Glycosyltransferase, family 28		d0950be63728e27c3f5d1b46c7e1e7ff
fig|1584.211.peg.415	LD_615_Assembly_contig_3_24571+726	CDS	Polysaccharide biosynthesis protein CpsM(V)		7f283189bafd8d05766b3a3b61316229
fig|1584.211.peg.416	LD_615_Assembly_contig_3_25325+945	CDS	Glycosyltransferase, family 11		327958aa050df3b72e4506addc0e7cc4
fig|1584.211.peg.417	LD_615_Assembly_contig_3_26289+852	CDS	dTDP-rhamnosyl transferase RfbF (EC 2.-.-.-)		2acbf2aa5f668b6da333d25e4ab2d449
fig|1584.211.peg.418	LD_615_Assembly_contig_3_27156+1053	CDS	Glycosyltransferase (EC 2.4.1.-)		8cdbcda2ee0a303384553dd0411bc5e0
fig|1584.211.peg.419	LD_615_Assembly_contig_3_28205+1062	CDS	hypothetical protein		a69ba1fd896c3b0772615e5575ecef6f
fig|1584.211.peg.420	LD_615_Assembly_contig_3_29315+1029	CDS	Polysaccharide biosynthesis glycosyl transferase CpsO		f6331d31c127667722ca3685b52263d3
fig|1584.211.peg.421	LD_615_Assembly_contig_3_30398+1161	CDS	hypothetical protein		c9087697d8d86b1ba4f6601a436d79f4
fig|1584.211.peg.422	LD_615_Assembly_contig_3_31577+1119	CDS	UDP-galactopyranose mutase (EC 5.4.99.9)		b7209fb7dd385eded806f9ad145a5fa7
fig|1584.211.peg.423	LD_615_Assembly_contig_3_32701+1428	CDS	Membrane protein involved in the export of O-antigen, teichoic acid lipoteichoic acids		118adcdd81a28c62171f0b7803d5d51d
fig|1584.211.peg.424	LD_615_Assembly_contig_3_34135+1023	CDS	FIG01116939: hypothetical protein		f4b9f25a4fedca013454ea2fb3d78df1
fig|1584.211.peg.425	LD_615_Assembly_contig_3_36223-972	CDS	Transposase		3f05d3de6c23e469d1e9ee225b845236
fig|1584.211.peg.426	LD_615_Assembly_contig_3_36501-282	CDS	Mobile element protein		32df284f72f5dd4816dd352f0bda819e
fig|1584.211.peg.427	LD_615_Assembly_contig_3_36940+960	CDS	Hypothetical SAV0801 homolog in superantigen-encoding pathogenicity islands SaPI		36cf4c5b543b15653b6b216f075af746
fig|1584.211.peg.428	LD_615_Assembly_contig_3_37902+1176	CDS	Transcriptional regulator, MerR family		ae2af2afd741993ec4a13a3a70dea1bd
fig|1584.211.peg.429	LD_615_Assembly_contig_3_39159+1038	CDS	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)		27ea9072bd65916d563f9ded7e2ef10c
fig|1584.211.peg.430	LD_615_Assembly_contig_3_40203+885	CDS	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)		8f095f36800d7dbdda607feb7d7ad683
fig|1584.211.peg.431	LD_615_Assembly_contig_3_41120+609	CDS	dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13)		e983022a8c16bc90f68d2dce78738835
fig|1584.211.peg.432	LD_615_Assembly_contig_3_41745+987	CDS	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)		1cdeb8217feaf207d6618ba76a2601b4
fig|1584.211.peg.433	LD_615_Assembly_contig_3_43171+198	CDS	FIG00744403: hypothetical protein		ba9390714a9e910f8d32f3cd17bb43cf
fig|1584.211.peg.434	LD_615_Assembly_contig_3_43693+426	CDS	Conserved protein		7c8f8dff135044ef7b91dbdb45bb9295
fig|1584.211.peg.435	LD_615_Assembly_contig_3_44134+90	CDS	hypothetical protein		56378bc877ad221a2d9d85c8196051e3
fig|1584.211.peg.436	LD_615_Assembly_contig_3_44260+918	CDS	hypothetical protein		b15d78bfe9dccde625bb98f1b2e8c3b9
fig|1584.211.peg.437	LD_615_Assembly_contig_3_45383+180	CDS	FIG00745763: hypothetical protein		88f2d118a585a5397265ed26759d51b4
fig|1584.211.peg.438	LD_615_Assembly_contig_3_46831-1185	CDS	Amino acid aminotransferase		4e873136a23b6224cd134c0a37cd93d7
fig|1584.211.peg.439	LD_615_Assembly_contig_3_46939+432	CDS	Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12)		01252b58a465c58e379de87b81fee5d3
fig|1584.211.peg.440	LD_615_Assembly_contig_3_47374+480	CDS	hypothetical protein		5dc384f20c72e4f7095156a6f950d753
fig|1584.211.peg.441	LD_615_Assembly_contig_3_47893+243	CDS	FIG00744960: hypothetical protein		4385dd050c1f710ba7ee632df067f530
fig|1584.211.peg.442	LD_615_Assembly_contig_3_48281+558	CDS	Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11)		c4f5a31cf70d36f76ce159b27825bcb5
fig|1584.211.peg.443	LD_615_Assembly_contig_3_48935+879	CDS	Uncharacterized UPF0750 membrane protein SPy2155		b82b30e23b988b4c43aaea5788dfe46a
fig|1584.211.peg.444	LD_615_Assembly_contig_3_50731-843	CDS	Phosphoenolpyruvate synthase regulatory protein		bfe6fae28289f9641424518bd6d8cc3d
fig|1584.211.peg.445	LD_615_Assembly_contig_3_50881+177	CDS	SSU ribosomal protein S21p		b22749e2f87c973e637bfa7074e25c46
fig|1584.211.peg.446	LD_615_Assembly_contig_3_51160+444	CDS	Transamidase GatB domain protein		e0dde1160b466e042ed4b14bf19af009
fig|1584.211.peg.447	LD_615_Assembly_contig_3_51634+960	CDS	Phosphate starvation-inducible protein PhoH, predicted ATPase		ec12d5f9a14dbae83f298462ba6fecc8
fig|1584.211.peg.448	LD_615_Assembly_contig_3_52597+528	CDS	Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly		72f0f85f44e3db7e56838e1092f5bb7e
fig|1584.211.peg.449	LD_615_Assembly_contig_3_53147+912	CDS	GTP-binding protein Era		8c6c67e2ad9d727196aedb6c400ee31b
fig|1584.211.peg.450	LD_615_Assembly_contig_3_54059+753	CDS	DNA recombination and repair protein RecO		7b95e047b37d2d3ecd571bae2410acef
fig|1584.211.peg.451	LD_615_Assembly_contig_3_55105+918	CDS	Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)		52b5747ad1928306eeb841edcbf30349
fig|1584.211.peg.452	LD_615_Assembly_contig_3_56015+2073	CDS	Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)		2b7b8836c235b654b8ffd33bd503f511
fig|1584.211.peg.453	LD_615_Assembly_contig_3_58111+1818	CDS	DNA primase DnaG		6f1426984f8b21ecaca260ecb3fd50e4
fig|1584.211.peg.454	LD_615_Assembly_contig_3_59944+1122	CDS	RNA polymerase sigma factor RpoD		b9b2a14039b953e6dc64ef7e8d746b2d
fig|1584.211.peg.455	LD_615_Assembly_contig_3_61185+684	CDS	tRNA (adenine(22)-N(1))-methyltransferase (EC 2.1.1.217)		17bbfc8fdcd842a3bb6e18ea44c269aa
fig|1584.211.peg.456	LD_615_Assembly_contig_3_61865+798	CDS	GTP cyclohydrolase 1 type 2 homolog YbgI		ea26bd852e51107f5e6685b87d5762e6
fig|1584.211.peg.457	LD_615_Assembly_contig_3_62673+789	CDS	Tripeptide aminopeptidase (EC 3.4.11.4)		31385d54ac154380869291f2f1aa306b
fig|1584.211.peg.458	LD_615_Assembly_contig_3_63480+441	CDS	Tripeptide aminopeptidase (EC 3.4.11.4)		672e4aeb73649e6cde9d6283887e6d98
fig|1584.211.peg.459	LD_615_Assembly_contig_3_64231+369	CDS	Transcriptional regulator, GntR family		1c13d1046b702bb149142896db85b740
fig|1584.211.peg.460	LD_615_Assembly_contig_3_64601+708	CDS	Efflux ABC transporter, ATP-binding protein		431d28444a673a139b9d38f1ab496973
fig|1584.211.peg.461	LD_615_Assembly_contig_3_65311+819	CDS	hypothetical protein		2a85650be07f68cb5283cde0e0a744d8
fig|1584.211.peg.462	LD_615_Assembly_contig_3_66139+837	CDS	FIG00743319: hypothetical protein		e0b66507d6ed92f7e00cbf6d132a955b
fig|1584.211.peg.463	LD_615_Assembly_contig_3_67231-186	CDS	FIG00743283: hypothetical protein		390806084ad448b935d53fcf046ff68b
fig|1584.211.peg.464	LD_615_Assembly_contig_3_67831-570	CDS	Signal peptidase I (EC 3.4.21.89)		357383f2144812d14db07dc150a2e7fa
fig|1584.211.peg.465	LD_615_Assembly_contig_3_67922+729	CDS	hypothetical protein		4bef339aafae2f50ce5c44e6c9b45d48
fig|1584.211.peg.466	LD_615_Assembly_contig_3_68650+978	CDS	FIG00742606: hypothetical protein		cd906e330774f36c876814e1665c47c9
fig|1584.211.peg.467	LD_615_Assembly_contig_3_69627+1395	CDS	tRNA/rRNA cytosine-C5-methyltransferase		e14599397e6bc390ab300009d722fbf6
fig|1584.211.peg.468	LD_615_Assembly_contig_3_71377-327	CDS	UPF0145 protein		17d27e63c9c700459175bb7e3c807d88
fig|1584.211.peg.469	LD_615_Assembly_contig_3_71507+1029	CDS	hypothetical protein		7b5e9639a9f5b7187dade3eb33764324
fig|1584.211.peg.470	LD_615_Assembly_contig_3_72540+822	CDS	Hydrolase (HAD superfamily)		e5facd60808f5b023dd40b94d8437cca
fig|1584.211.peg.471	LD_615_Assembly_contig_3_74997-1596	CDS	hypothetical protein		76240db55c7ccf640a6e84366d32049f
fig|1584.211.peg.472	LD_615_Assembly_contig_3_75883-639	CDS	Orotate phosphoribosyltransferase (EC 2.4.2.10)		4a4ffedf9d4aedef836554b1b285f7a1
fig|1584.211.peg.473	LD_615_Assembly_contig_3_76592-708	CDS	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)		9996821afaf0804b737ff887f5b9a44c
fig|1584.211.peg.474	LD_615_Assembly_contig_3_76844+924	CDS	Dihydroorotate dehydrogenase (NAD(+)), catalytic subunit (EC 1.3.1.14)		207a10e4082f39831525b9c7d169c6f7
fig|1584.211.peg.475	LD_615_Assembly_contig_3_77936+543	CDS	Pyrimidine operon regulatory protein PyrR		58b71b0840295f354f77428417c2cf4a
fig|1584.211.peg.476	LD_615_Assembly_contig_3_78590+993	CDS	Aspartate carbamoyltransferase (EC 2.1.3.2)		7bf63a60f417220a113883db437d2db7
fig|1584.211.peg.477	LD_615_Assembly_contig_3_79582+1278	CDS	Dihydroorotase (EC 3.5.2.3)		b340c1057445a3a6df436f75dae72cd9
fig|1584.211.peg.478	LD_615_Assembly_contig_3_80856+1089	CDS	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)		7231a5eac121113cace6310230d25133
fig|1584.211.peg.479	LD_615_Assembly_contig_3_81937+3189	CDS	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)		feee6b8f984420675351afb9d2f6699d
fig|1584.211.peg.480	LD_615_Assembly_contig_3_85152+537	CDS	Pyrimidine operon regulatory protein PyrR		38526bfe7b1da7a320965eafe2dd928c
fig|1584.211.peg.481	LD_615_Assembly_contig_3_86344-546	CDS	Nicotinamidase (EC 3.5.1.19)		bac030c50d24414b963a8aa3811851fc
fig|1584.211.peg.482	LD_615_Assembly_contig_3_89113-2739	CDS	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)		a2af15410fa6430262af07161c45c71c
fig|1584.211.peg.483	LD_615_Assembly_contig_3_89272+672	CDS	DNA alkylation repair enzyme		ce22c386dbb28cac9231e99650563c74
fig|1584.211.peg.484	LD_615_Assembly_contig_3_89940+159	CDS	FIG00754265: hypothetical protein		52dc8f3c3e54be9ea5f8d515be18db72
fig|1584.211.peg.485	LD_615_Assembly_contig_3_90195+711	CDS	ABC transporter, ATP-binding protein		d319fd498ccb91bb0f353d799a6c2165
fig|1584.211.peg.486	LD_615_Assembly_contig_3_90915+2571	CDS	hypothetical protein		7b24dbfdf5d8c99b7bcf769c0e2fffad
fig|1584.211.peg.487	LD_615_Assembly_contig_3_93776+1944	CDS	endopeptidase O		caac60ef16c73af044dd71f4fe88ea66
fig|1584.211.peg.488	LD_615_Assembly_contig_3_97130-1356	CDS	Aspartokinase (EC 2.7.2.4)		2b48a70a397db749ed2115ee3b78b630
fig|1584.211.peg.489	LD_615_Assembly_contig_3_97219+1059	CDS	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)		ecc99a1da2598f7bcbb881aa5fa791a3
fig|1584.211.peg.490	LD_615_Assembly_contig_3_99795-1488	CDS	Threonine synthase (EC 4.2.3.1)		d2d340fe322566499b8805b3f404165f
fig|1584.211.peg.491	LD_615_Assembly_contig_3_99896+1227	CDS	Homoserine dehydrogenase (EC 1.1.1.3)		1155a3e3432f77a264bddb91834400b3
fig|1584.211.peg.492	LD_615_Assembly_contig_3_101132+864	CDS	Homoserine kinase (EC 2.7.1.39)		8eda2513f7e4daa8d9f4e958b8bcf593
fig|1584.211.peg.493	LD_615_Assembly_contig_3_102959-906	CDS	GltC, transcription activator of glutamate synthase operon		2f27fb789eb9837445edfbff145689c0
fig|1584.211.peg.494	LD_615_Assembly_contig_3_103076+1797	CDS	redox proteins related to the succinate dehydrogenases and fumarate reductases		3fc8d3e1162f088ca801a27ebffe3fc8
fig|1584.211.peg.495	LD_615_Assembly_contig_3_104991+645	CDS	NADH dehydrogenase (EC 1.6.99.3)		6904256581ce9d13f7eccb569ca687ff
fig|1584.211.peg.496	LD_615_Assembly_contig_3_105798+201	CDS	hypothetical protein		60b4c0188e59eceefbdc2534d064a6c0
fig|1584.211.peg.497	LD_615_Assembly_contig_3_106052+291	CDS	FIG00746380: hypothetical protein		38cd24e5ab28bef2d99cdefbe58a9720
fig|1584.211.peg.498	LD_615_Assembly_contig_3_106662-261	CDS	hypothetical protein		26e9472649b7fd77f1c91d3f9e7f8344
fig|1584.211.peg.499	LD_615_Assembly_contig_3_107210+2271	CDS	5'-nucleotidase (EC 3.1.3.5)		12de198f3c95efef59f0b5a3085cb450
fig|1584.211.peg.500	LD_615_Assembly_contig_3_110233-717	CDS	FIG00744901: hypothetical protein		5890a1f8ff874174c52c50313e01e2e1
fig|1584.211.peg.501	LD_615_Assembly_contig_3_110762-546	CDS	Acetyltransferase, GNAT family		a9e852b9558c7f6900e628f40f474ebe
fig|1584.211.peg.502	LD_615_Assembly_contig_3_110847+210	CDS	FIG00743562: hypothetical protein		ac3fea574ca2ec68eaa480c03127676d
fig|1584.211.peg.503	LD_615_Assembly_contig_3_111095+327	CDS	Transcriptional regulator, xre family		8022ed9e46c38399af7b137f53f777ef
fig|1584.211.peg.504	LD_615_Assembly_contig_3_112292-810	CDS	Integral membrane protein		7534b72a77a6d035b0476d0a88eca9fe
fig|1584.211.peg.505	LD_615_Assembly_contig_3_113248-876	CDS	Protein QmcA (possibly involved in integral membrane quality control)		94bd6c2e1f342de925199f0ba118e560
fig|1584.211.peg.506	LD_615_Assembly_contig_3_113403+819	CDS	hypothetical protein		631034aa620c247d452e52fa7013f3ef
fig|1584.211.peg.507	LD_615_Assembly_contig_3_114313+1608	CDS	Efflux ABC transporter, permease/ATP-binding protein		c33037c4028af7eac002b087fc710246
fig|1584.211.peg.508	LD_615_Assembly_contig_3_116002+483	CDS	contains nitroreductase domain		69684dae6a6f4e649aafe0f084feda5c
fig|1584.211.peg.509	LD_615_Assembly_contig_3_118108-1578	CDS	Efflux ABC transporter, permease/ATP-binding protein		e522a9ffa32e1db455f6732569b5d49d
fig|1584.211.peg.510	LD_615_Assembly_contig_3_118247+336	CDS	FIG00748193: hypothetical protein		35cc7bf9227343886e5f7c7b23e43281
fig|1584.211.peg.511	LD_615_Assembly_contig_3_118582+327	CDS	FIG00742875: hypothetical protein		44980a90093e76b05afd5eb79ec5417c
fig|1584.211.peg.512	LD_615_Assembly_contig_3_118913+117	CDS	FIG00752733: hypothetical protein		4083554f92594ec02233f640ecc1e7ec
fig|1584.211.peg.513	LD_615_Assembly_contig_3_119032+810	CDS	FIG00746012: hypothetical protein		1df0e4785de01464fe9af29aa223eac1
fig|1584.211.peg.514	LD_615_Assembly_contig_3_119853+303	CDS	FIG00742761: hypothetical protein		a658389719499027f0d21bc1be5e5a73
fig|1584.211.peg.515	LD_615_Assembly_contig_3_120148+360	CDS	hypothetical protein		e6aafed731a699ba2c7724782303d472
fig|1584.211.peg.516	LD_615_Assembly_contig_3_120514+720	CDS	FIG00743983: hypothetical protein		8e61fe31724a1ddda2e171284291c64d
fig|1584.211.peg.517	LD_615_Assembly_contig_3_121268+270	CDS	hypothetical protein		7e761ba78c027c87a38e5b9da02f66bb
fig|1584.211.peg.518	LD_615_Assembly_contig_3_121606+789	CDS	hypothetical protein		5a611aaaf12945e3a00a719b99ee2830
fig|1584.211.peg.519	LD_615_Assembly_contig_3_122539+816	CDS	Fic domain protein, MA2133 type		dbbef206a02e2c6f12b1488aa9877dd2
fig|1584.211.peg.520	LD_615_Assembly_contig_3_123822-306	CDS	YafQ toxin protein		04666c1883f7bcf80114f7a5785fe950
fig|1584.211.peg.521	LD_615_Assembly_contig_3_124097-276	CDS	DNA-damage-inducible protein J		e0e8c1471f1423c1f4144b5db3a9e8a0
fig|1584.211.peg.522	LD_615_Assembly_contig_3_124430+534	CDS	Ribosomal-protein-L7p-serine acetyltransferase		e5d108e4ebdd77b2a4f2933e2c90ff80
fig|1584.211.peg.523	LD_615_Assembly_contig_3_124966+489	CDS	Histone acetyltransferase HPA2 and related acetyltransferases		74b4a24ea7e7fff337054d91ce6cfe1a
fig|1584.211.peg.524	LD_615_Assembly_contig_3_125581+702	CDS	Uridine phosphorylase (EC 2.4.2.3)		2793c202bbf7775e990d0ee018ece3eb
fig|1584.211.peg.525	LD_615_Assembly_contig_3_126348+450	CDS	hypothetical protein		d52d4948cb1663c974e20e7910dd9bb2
fig|1584.211.peg.526	LD_615_Assembly_contig_3_126906+396	CDS	D-ribose pyranase (EC 5.4.99.62)		7bfab635052dcef8ce8add6943812486
fig|1584.211.peg.527	LD_615_Assembly_contig_3_127328+891	CDS	Putative ribose uptake protein RbsU, GRP transporter family (TC 2.A.7.5)		c7dd8a7ff067147a97c1ff3778fc3d44
fig|1584.211.peg.528	LD_615_Assembly_contig_3_129101-819	CDS	weak similarity to aminoglycoside N(3)-acetyltransferase		d221dee7f0302f4655ffb6fe838e00b8
fig|1584.211.peg.529	LD_615_Assembly_contig_3_129427-117	CDS	FIG00751146: hypothetical protein		433facc8cc4b80d1f967ca3b44bb6e54
fig|1584.211.peg.530	LD_615_Assembly_contig_3_129591+1581	CDS	Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 1		3bd344fa7c943840e905de396df74813
fig|1584.211.peg.531	LD_615_Assembly_contig_3_131171+1584	CDS	Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 2		bd6542bd591c9fdb6a83a31a19ea70eb
fig|1584.211.peg.532	LD_615_Assembly_contig_3_133865-1026	CDS	Isopentenyl-diphosphate delta-isomerase, FMN-dependent (EC 5.3.3.2)		617c4d934ba88b37c8a5511efc6b8e3c
fig|1584.211.peg.533	LD_615_Assembly_contig_3_134963-1074	CDS	Phosphomevalonate kinase (EC 2.7.4.2)		ac95061335d0233bf4621a87ad4cce11
fig|1584.211.peg.534	LD_615_Assembly_contig_3_135276-279	CDS	Diphosphomevalonate decarboxylase (EC 4.1.1.33)		f8b4ce712817f39470f8e8f8715bafe9
