feature_id	location	type	function	aliases	protein_md5
fig|573.45275.peg.1006	KP_441_Genome_Assembly_contig_6_45747-609	CDS	Type 1 fimbriae regulatory protein FimE		bcbbbaa9508ed629b0ab9c235652d017
fig|573.45275.peg.1007	KP_441_Genome_Assembly_contig_6_45903+144	CDS	hypothetical protein		d75b12a3a0b1264be20870144d3dae8c
fig|573.45275.classifier_predicted_region.4	KP_441_Genome_Assembly_contig_6_45986+15	classifier_predicted_region	Tetracycline resistance predicted region		
fig|573.45275.peg.1008	KP_441_Genome_Assembly_contig_6_46842-630	CDS	Type 1 fimbriae regulatory protein FimB		fcbd780858c366d22f66a66a8738bf14
fig|573.45275.peg.1009	KP_441_Genome_Assembly_contig_6_48036+957	CDS	putative membrane protein		bf0e46a9cad1a210570b8ce8baea572c
fig|573.45275.peg.1010	KP_441_Genome_Assembly_contig_6_49495-507	CDS	Transcriptional regulator, MarR family		a0cd837a84af83b3bf0aa2f4f099d57e
fig|573.45275.peg.1011	KP_441_Genome_Assembly_contig_6_49577+897	CDS	regulatory protein		53b17a483165a1d02cf3465d77ef6d21
fig|573.45275.peg.1012	KP_441_Genome_Assembly_contig_6_50778-210	CDS	hypothetical protein		d7e2717f959819f6b4f019d6ee044559
fig|573.45275.peg.1013	KP_441_Genome_Assembly_contig_6_51484+609	CDS	putative fimbrial-like protein		ad9e8bc1785731a80e1bfa688a6235f9
fig|573.45275.peg.1014	KP_441_Genome_Assembly_contig_6_52188+702	CDS	FIG00731973: hypothetical protein		fa06fd38b9af9417304c9c4ae69010bb
fig|573.45275.peg.1015	KP_441_Genome_Assembly_contig_6_52901+2487	CDS	Outer membrane usher protein fimD precursor		7db014708ec605cb00e0681be31b2c2a
fig|573.45275.peg.1016	KP_441_Genome_Assembly_contig_6_55378+996	CDS	fimbrial adhesin precursor		cd0849e9eb57d46bf5054f768a52bb68
fig|573.45275.peg.1017	KP_441_Genome_Assembly_contig_6_56387+636	CDS	putative fimbrial-like protein		0b19c0ac89d50e237f5e066f42fbf380
fig|573.45275.peg.1018	KP_441_Genome_Assembly_contig_6_57773-717	CDS	hypothetical protein		db680db1e6530c398be785608471c122
fig|573.45275.peg.1019	KP_441_Genome_Assembly_contig_6_58501-585	CDS	COG2197: Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain		ad77e0a7317dad1fd8b45cd097f264aa
fig|573.45275.peg.1020	KP_441_Genome_Assembly_contig_6_59211-705	CDS	hypothetical protein		d2add3a55a8d12f0c15e59ac656bb3fe
fig|573.45275.peg.1021	KP_441_Genome_Assembly_contig_6_60472-879	CDS	Pyridoxine 4-dehydrogenase PhxI (EC 1.1.1.65)		f89fba7a0ba1e7adc2e0eed35bb239ee
fig|573.45275.peg.1022	KP_441_Genome_Assembly_contig_6_61820-1230	CDS	Inner membrane transport protein YqeG		a318c67596d566399eec109d8d56c39c
fig|573.45275.peg.1023	KP_441_Genome_Assembly_contig_6_62405-462	CDS	hypothetical protein		9f0a128f1a2a993faabf0a39f0c08529
fig|573.45275.peg.1024	KP_441_Genome_Assembly_contig_6_62508+870	CDS	LysR-family transcriptional regulator STM3020		e2d4041327ce33c30e22cadb3a369b45
fig|573.45275.peg.1025	KP_441_Genome_Assembly_contig_6_63496+1179	CDS	Acetyl-CoA acetyltransferase (EC 2.3.1.9)		a334d1a6af187aea98d8185b3e2c3473
fig|573.45275.peg.1026	KP_441_Genome_Assembly_contig_6_64923+696	CDS	Oligogalacturonate-specific porin protein KdgM		2dddb1dc78f839f7381e5ea402446d07
fig|573.45275.peg.1027	KP_441_Genome_Assembly_contig_6_66929-1176	CDS	Oligogalacturonate lyase (EC 4.2.2.6)		45bfdde8b98792c503e631e6c20d6a22
fig|573.45275.peg.1028	KP_441_Genome_Assembly_contig_6_67204-132	CDS	FIG00732896: hypothetical protein		6211cf0486052ad514c10ecaba7c3ee5
fig|573.45275.peg.1029	KP_441_Genome_Assembly_contig_6_67415+762	CDS	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127) @ 2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)		077b261e0b64f72039425b78ec608a42
fig|573.45275.peg.1030	KP_441_Genome_Assembly_contig_6_68472+1422	CDS	low-affinity L-arabinose transport system proton symport protein		2b6f04d693915a4c79003773e9356e7e
fig|573.45275.peg.1031	KP_441_Genome_Assembly_contig_6_70885-996	CDS	Sucrose specific transcriptional regulator CscR, LacI family		6dadf3a1995f4611456df5cff87bad5c
fig|573.45275.peg.1032	KP_441_Genome_Assembly_contig_6_70980+135	CDS	hypothetical protein		4fa35be53e5b5dc6ca235aef148ba57a
fig|573.45275.peg.1033	KP_441_Genome_Assembly_contig_6_71127+1242	CDS	Sucrose permease, major facilitator superfamily		efe2d9513961e600ea3655ef5f88af74
fig|573.45275.peg.1034	KP_441_Genome_Assembly_contig_6_72385+1437	CDS	beta-fructofuranosidase (EC 3.2.1.26)		d8af3a146aa81af604445142387c89d1
fig|573.45275.peg.1035	KP_441_Genome_Assembly_contig_6_73943+1344	CDS	Putative glycoporin		6a8c6d9657abe9f917691d3ca0439b98
fig|573.45275.peg.1036	KP_441_Genome_Assembly_contig_6_76632-1287	CDS	ABC transporter, substrate-binding protein (cluster 1, maltose/g3p/polyamine/iron)		eba6e5f616f219971bf211608d621aea
fig|573.45275.peg.1037	KP_441_Genome_Assembly_contig_6_77776-1128	CDS	ABC transporter, ATP-binding protein (cluster 1, maltose/g3p/polyamine/iron); ABC transporter, ATP-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)		fca393388e8efd498b4c4a24e525c2c4
fig|573.45275.peg.1038	KP_441_Genome_Assembly_contig_6_78691-903	CDS	ABC transporter, permease protein 2 (cluster 1, maltose/g3p/polyamine/iron)		645e8a2eb3ec43b8a0cb9e189d6d9874
fig|573.45275.peg.1039	KP_441_Genome_Assembly_contig_6_79574-891	CDS	ABC transporter, permease protein 1 (cluster 1, maltose/g3p/polyamine/iron)		097860e1ed2486bf67d11ff722d61ce0
fig|573.45275.peg.1040	KP_441_Genome_Assembly_contig_6_79775-141	CDS	hypothetical protein		3849a23adf5f4b6be842fc8d2346bc9f
fig|573.45275.peg.1041	KP_441_Genome_Assembly_contig_6_80353-327	CDS	Putative pectin degradation protein		ea67d887924c23547098066633c3252c
fig|573.45275.peg.1042	KP_441_Genome_Assembly_contig_6_80493+714	CDS	Uncharacterized protein YgeA of aspartate/glutamate/hydantoin racemase family		b205701e25251f2c005faf6052cbe7e5
fig|573.45275.peg.1043	KP_441_Genome_Assembly_contig_6_82098-927	CDS	Transcriptional activator protein LysR		4bfa4e7e96c1ef96e20e3b61522712a9
fig|573.45275.peg.1044	KP_441_Genome_Assembly_contig_6_82236+1263	CDS	Diaminopimelate decarboxylase (EC 4.1.1.20)		f8166c73ac7adc7f00dfb6d81d679836
fig|573.45275.peg.1045	KP_441_Genome_Assembly_contig_6_84501-1011	CDS	Transcriptional regulator STM3012, LacI family		676f04c971bf3adb3e8b5de8f6da6ff6
fig|573.45275.peg.1046	KP_441_Genome_Assembly_contig_6_84792+1338	CDS	PTS system, cellobiose-specific IIC component		5959e5c2c978a16d2fcfb6600f2cd49f
fig|573.45275.peg.1047	KP_441_Genome_Assembly_contig_6_86137+1428	CDS	beta-glucosidase (EC 3.2.1.21)		10245c8fe5f860f77c8a875038966548
fig|573.45275.peg.1048	KP_441_Genome_Assembly_contig_6_87632+774	CDS	Uxu operon transcriptional regulator		c0b092a5b69b1c0adef58f937fcb425c
fig|573.45275.peg.1049	KP_441_Genome_Assembly_contig_6_88402+480	CDS	Acetyltransferase, GNAT family		5cab7544bb22ba11fd9e08d0b2154c42
fig|573.45275.peg.1050	KP_441_Genome_Assembly_contig_6_89858-1017	CDS	Galactose operon repressor, GalR-LacI family of transcriptional regulators		3039dd9b3dee41a2eddccd7459c479d9
fig|573.45275.peg.1051	KP_441_Genome_Assembly_contig_6_89952+294	CDS	hypothetical protein		d093ba2e74f72aa2f61e2eeab91201c0
fig|573.45275.peg.1052	KP_441_Genome_Assembly_contig_6_90480+2160	CDS	2-acylglycerophosphoethanolamine acyltransferase (EC 2.3.1.40) / Acyl-[acyl-carrier-protein] synthetase (EC 6.2.1.20)		c9d12d95abe6b27f26c99163acf6ea37
fig|573.45275.peg.1053	KP_441_Genome_Assembly_contig_6_92632+1194	CDS	Lysophospholipid transporter LplT		67bd12127b2b6f41d5521b8d87fc9816
fig|573.45275.peg.1054	KP_441_Genome_Assembly_contig_6_94968-1041	CDS	Tas protein, an NADP(H)-dependent aldo-keto reductase		2931c69850acc0e97884fb66cb0e1629
fig|573.45275.peg.1055	KP_441_Genome_Assembly_contig_6_95035+165	CDS	hypothetical protein		6d8867edec4d3a3d4f18105d5f927e86
fig|573.45275.peg.1056	KP_441_Genome_Assembly_contig_6_95407-219	CDS	Uncharacterized lipoprotein YgdR		256a7d46d9fba5488c965e1fc586cc8c
fig|573.45275.peg.1057	KP_441_Genome_Assembly_contig_6_96244-714	CDS	UPF0053 inner membrane protein YgdQ		ac0178f548c2e1f6bbd4687e498a0b7d
fig|573.45275.peg.1058	KP_441_Genome_Assembly_contig_6_97003-696	CDS	DNA mismatch repair endonuclease MutH		34ae76859782fbd1fd295d8987d095a3
fig|573.45275.peg.1059	KP_441_Genome_Assembly_contig_6_97232-144	CDS	hypothetical protein		57eb66a56f0c1d5d060b339d5810031c
fig|573.45275.peg.1060	KP_441_Genome_Assembly_contig_6_97686+531	CDS	Adenosine (5')-pentaphospho-(5'')-adenosine pyrophosphohydrolase		ff5af6d664c9f22cbbe32fbbdf6e8c79
fig|573.45275.peg.1061	KP_441_Genome_Assembly_contig_6_98229+2247	CDS	FIG001592: Phosphocarrier protein kinase/phosphorylase, nitrogen regulation associated		d46fa9263464680e75428865fe1f7396
fig|573.45275.peg.1062	KP_441_Genome_Assembly_contig_6_100721+876	CDS	Prolipoprotein diacylglyceryl transferase		2e07e4b51eb2af8d8093de5ba5eecc3e
fig|573.45275.peg.1063	KP_441_Genome_Assembly_contig_6_101603+795	CDS	Thymidylate synthase (EC 2.1.1.45)		b7b864a77d9cb0e4cd40e7fa65e56b75
fig|573.45275.peg.1064	KP_441_Genome_Assembly_contig_6_102583+552	CDS	Prepilin peptidase dependent protein A precursor		26dc1821b7f2f006cb589a7a45576a11
fig|573.45275.peg.1065	KP_441_Genome_Assembly_contig_6_103131+558	CDS	FIG004819: Prepilin peptidase dependent protein B precursor		2b5f1093f803dceddcf367390b03653b
fig|573.45275.peg.1066	KP_441_Genome_Assembly_contig_6_103685+408	CDS	Uncharacterized protein YgdB		9dc16d11f31fa830a2daea210131908a
fig|573.45275.peg.1067	KP_441_Genome_Assembly_contig_6_104077+324	CDS	FIG004136: Prepilin peptidase dependent protein C precursor		30bce35c24ace7ac206c42ce2a4aac00
fig|573.45275.peg.1068	KP_441_Genome_Assembly_contig_6_104413+3378	CDS	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)		2b8af02d3d25f6714f03295d031bf6af
fig|573.45275.peg.1069	KP_441_Genome_Assembly_contig_6_107911+2886	CDS	Protease III precursor (EC 3.4.24.55)		20259fca45e42737c4889cde0b36506b
fig|573.45275.peg.1070	KP_441_Genome_Assembly_contig_6_110793+3537	CDS	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)		359974afa8713269a0a0237e9a3ac270
fig|573.45275.peg.1071	KP_441_Genome_Assembly_contig_6_114326+1845	CDS	Exodeoxyribonuclease V alpha chain (EC 3.1.11.5)		c8413a1d71de833da5d52dc3326e2604
fig|573.45275.peg.1072	KP_441_Genome_Assembly_contig_6_116548-321	CDS	hypothetical protein		d87362664035573bc6dc773b6f8200d8
fig|573.45275.peg.1073	KP_441_Genome_Assembly_contig_6_118109-1332	CDS	N-acetylglutamate synthase (EC 2.3.1.1)		66fa18181e09aedeae33b3bace74918a
fig|573.45275.peg.1074	KP_441_Genome_Assembly_contig_6_118337+1254	CDS	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)		0f00f84551ce0af2744e36e21f4c91a7
fig|573.45275.peg.1075	KP_441_Genome_Assembly_contig_6_119608+1077	CDS	L-threonine 3-O-phosphate decarboxylase (EC 4.1.1.81)		ac95be851dfa90503ab5ca0106b298dd
fig|573.45275.peg.1076	KP_441_Genome_Assembly_contig_6_121590-903	CDS	L-threonine kinase in B12 biosynthesis (EC 2.7.1.177)		c4aa34da5c853af192306776da012134
fig|573.45275.peg.1077	KP_441_Genome_Assembly_contig_6_122860-1215	CDS	Propionate kinase, propanediol utilization (EC 2.7.2.1)		b9b962a48424fcdde5cebe641db81d4e
fig|573.45275.peg.1078	KP_441_Genome_Assembly_contig_6_123297-441	CDS	Propanediol utilization protein PduV		12d183b43baced6dd67684deae0b0d08
fig|573.45275.peg.1079	KP_441_Genome_Assembly_contig_6_123652-351	CDS	Propanediol utilization polyhedral body protein PduU		4790ed0aae9924d3afbd7a50592fa66c
fig|573.45275.peg.1080	KP_441_Genome_Assembly_contig_6_124206-555	CDS	Propanediol utilization polyhedral body protein PduT		963c884d0bab073cafe26c6c51294b80
fig|573.45275.peg.1081	KP_441_Genome_Assembly_contig_6_125561-1353	CDS	Cob(III)alamin reductase @ Cob(II)alamin reductase		bfa35e92002c816840ccf46ff08d9750
fig|573.45275.peg.1082	KP_441_Genome_Assembly_contig_6_126670-1113	CDS	Propanol dehydrogenase [NAD+]		c9bfce419ecffb082a6b57b9e7ec94ad
fig|573.45275.peg.1083	KP_441_Genome_Assembly_contig_6_128070-1389	CDS	CoA-acylating propionaldehyde dehydrogenase		75e23b86989e86136d1f2f49ad9d6437
fig|573.45275.peg.1084	KP_441_Genome_Assembly_contig_6_129083-1017	CDS	ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17) @ ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17), propanediol utilization / Uncharacterized conserved protein GlcG		3af8cd427a86d2187f12ee26bd024306
fig|573.45275.peg.1085	KP_441_Genome_Assembly_contig_6_129369-276	CDS	Propanediol utilization polyhedral body protein PduN		43dd04c2381839e5bb0017e93aceddb0
fig|573.45275.peg.1086	KP_441_Genome_Assembly_contig_6_129864-492	CDS	Propanediol utilization protein PduM		1f3c328f482f83abbbde4af7cacdd71f
fig|573.45275.peg.1087	KP_441_Genome_Assembly_contig_6_130493-633	CDS	Phosphate propanoyltransferase (EC 2.3.1.222)		b05cd1a32b31cdc7337aa0e54158ba73
fig|573.45275.peg.1088	KP_441_Genome_Assembly_contig_6_130939-447	CDS	Propanediol utilization polyhedral body protein PduK		131958c4bc0e4fbde6d873a2da73e26f
fig|573.45275.peg.1089	KP_441_Genome_Assembly_contig_6_131236-276	CDS	Propanediol utilization polyhedral body protein PduJ		e5d6daae5c639a648437062673d646b9
fig|573.45275.peg.1090	KP_441_Genome_Assembly_contig_6_131605-351	CDS	Propanediol dehydratase reactivation factor small subunit		c79dc1694a3c234d356bae1d4777e1b3
fig|573.45275.peg.1091	KP_441_Genome_Assembly_contig_6_133427-1833	CDS	Propanediol dehydratase reactivation factor large subunit		73618d0bd3271425301568a2f5774dd0
fig|573.45275.peg.1092	KP_441_Genome_Assembly_contig_6_133965-525	CDS	Propanediol dehydratase small subunit (EC 4.2.1.28)		c61c452712e74387321494f0a716f057
fig|573.45275.peg.1093	KP_441_Genome_Assembly_contig_6_134669-690	CDS	Propanediol dehydratase medium subunit (EC 4.2.1.28)		0709e832e6d616cc95758ec079cf2240
fig|573.45275.peg.1094	KP_441_Genome_Assembly_contig_6_136344-1665	CDS	Propanediol dehydratase large subunit (EC 4.2.1.28)		c0dc30ef192daba730a59c4a64b6b4a4
fig|573.45275.peg.1095	KP_441_Genome_Assembly_contig_6_137175-813	CDS	Propanediol utilization polyhedral body protein PduB		c53230425cbff7f5616829dcbd12b155
fig|573.45275.peg.1096	KP_441_Genome_Assembly_contig_6_137456-285	CDS	Propanediol utilization polyhedral body protein PduA		683cb9509a89f471164a59721d87a21d
fig|573.45275.peg.1097	KP_441_Genome_Assembly_contig_6_137569+147	CDS	hypothetical protein		f48f29cf41aba74ff3ebd16425854878
fig|573.45275.peg.1098	KP_441_Genome_Assembly_contig_6_137981+810	CDS	Propanediol diffusion facilitator		de60aa8bb944f0660c87f65d63ff1d51
fig|573.45275.peg.1099	KP_441_Genome_Assembly_contig_6_138994+912	CDS	Propanediol utilization transcriptional activator		6ada905ef0a70f7d9f8c7851358dc479
fig|573.45275.peg.1100	KP_441_Genome_Assembly_contig_6_140458+1377	CDS	Cobyrinic acid a,c-diamide synthetase (EC 6.3.5.11)		f5b0fb06a6005101c5340f9c9d1e946b
fig|573.45275.peg.1101	KP_441_Genome_Assembly_contig_6_141831+960	CDS	Adenosylcobinamide-phosphate synthase (EC 6.3.1.10)		9460eeea7bf75461ba6918e9a87621ef
fig|573.45275.peg.1102	KP_441_Genome_Assembly_contig_6_142801+636	CDS	Cobalt-precorrin-8 methylmutase (EC 5.4.99.60)		3119c6e403c9b66ce3d9ae6575ce16d0
fig|573.45275.peg.1103	KP_441_Genome_Assembly_contig_6_143433+1140	CDS	Cobalt-precorrin-5B (C1)-methyltransferase (EC 2.1.1.195)		7e98a6810673489a1590fad5244f359c
fig|573.45275.peg.1104	KP_441_Genome_Assembly_contig_6_144566+606	CDS	Cobalt-precorrin-7 (C5)-methyltransferase (EC 2.1.1.289)		6d0e3a790a147fd51812c1df8b4bbeb2
fig|573.45275.peg.1105	KP_441_Genome_Assembly_contig_6_145161+570	CDS	Cobalt-precorrin-6B C15-methyltransferase [decarboxylating] (EC 2.1.1.196)		46ba882eb1299d9c7235b107f5f1e3a1
fig|573.45275.peg.1106	KP_441_Genome_Assembly_contig_6_145723+774	CDS	Cobalt-precorrin-4 C(11)-methyltransferase (EC 2.1.1.271)		330bf51761b1fa58aadac84259f8943a
fig|573.45275.peg.1107	KP_441_Genome_Assembly_contig_6_146477+1056	CDS	Cobalt-precorrin 5A hydrolase (EC 3.7.1.12)		aa41c358b527a8c2d54ab547fe72d61c
fig|573.45275.peg.1108	KP_441_Genome_Assembly_contig_6_147532+726	CDS	Cobalt-precorrin-3 C(17)-methyltransferase (EC 2.1.1.272)		c2772ffe23d32d2737dec82d9b502d8a
fig|573.45275.peg.1109	KP_441_Genome_Assembly_contig_6_148254+786	CDS	Cobalt-precorrin-6A reductase (EC 1.3.1.106)		5e75d7b806fdc6fc10f745b3aa12600b
fig|573.45275.peg.1110	KP_441_Genome_Assembly_contig_6_149050+795	CDS	Sirohydrochlorin cobaltochelatase CbiK (EC 4.99.1.3) @ Sirohydrochlorin ferrochelatase activity of CbiK (EC 4.99.1.4)		5fa6dbaeca85d056300c25cf3d314ebb
fig|573.45275.peg.1111	KP_441_Genome_Assembly_contig_6_149841+711	CDS	Cobalt-precorrin-2 C(20)-methyltransferase (EC 2.1.1.151)		bd4f23642971e9ec859cd5496cccb7ca
fig|573.45275.peg.1112	KP_441_Genome_Assembly_contig_6_150551+738	CDS	Cobalt ECF transporter, substrate-binding protein CbiM		eea150a974d30323bf11b55c8cc17042
fig|573.45275.peg.1113	KP_441_Genome_Assembly_contig_6_151290+282	CDS	Cobalt ECF transporter, additional substrate-binding protein CbiN		5adb2e9fbe1e3aa9e545c4cce1445b6e
fig|573.45275.peg.1114	KP_441_Genome_Assembly_contig_6_151558+678	CDS	Cobalt ECF transporter, transmembrane component of energizing module CbiQ		a0cd3d065a705173f471396b25ea0516
fig|573.45275.peg.1115	KP_441_Genome_Assembly_contig_6_152244+825	CDS	Cobalt ECF transporter, ATPase component of energizing module CbiO		83aea40c1d5b54784184e25e0dcfeb89
fig|573.45275.peg.1116	KP_441_Genome_Assembly_contig_6_153065+1524	CDS	Cobyric acid synthase (EC 6.3.5.10)		9bac21c362fd77fc66c1704f9cc639dc
fig|573.45275.peg.1117	KP_441_Genome_Assembly_contig_6_154582+546	CDS	Adenosylcobinamide kinase (EC 2.7.1.156) / Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)		0910fe0c8a71e00d0e1f6794af031550
fig|573.45275.peg.1118	KP_441_Genome_Assembly_contig_6_155171+1056	CDS	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (EC 2.4.2.21)		6d0f4a5811f5852ac3324a19e468db50
fig|573.45275.rna.8	KP_441_Genome_Assembly_contig_6_156398-77	rna	tRNA-Met-CAT		
fig|573.45275.peg.1119	KP_441_Genome_Assembly_contig_7_2+69	CDS	hypothetical protein		55b979df0747eb046c92232b293072e8
fig|573.45275.peg.1120	KP_441_Genome_Assembly_contig_7_91+258	CDS	T6SS PAAR-repeat protein		e019f5c047591329f27de88e3d6ded7f
fig|573.45275.peg.1121	KP_441_Genome_Assembly_contig_7_345+1140	CDS	hypothetical protein		e877b44e2c112ae396b07fa0ac48462b
fig|573.45275.peg.1122	KP_441_Genome_Assembly_contig_7_1468+3429	CDS	T6SS component TssM (IcmF/VasK)		28e7f2b27d03ae4eb8afa2a954d405c8
fig|573.45275.peg.1123	KP_441_Genome_Assembly_contig_7_4893+1593	CDS	T6SS component TssA (ImpA)		9e1fa1d3f62e508650dfc72cd8fe4a9e
fig|573.45275.peg.1124	KP_441_Genome_Assembly_contig_7_6565+1755	CDS	T6SS component TssF (ImpG/VasA)		0b2a6be6859273469298c43ead91acd8
fig|573.45275.peg.1125	KP_441_Genome_Assembly_contig_7_8283+1086	CDS	T6SS component TssG (ImpH/VasB)		de96eed6ca92d92c09ed31b8d1bc4002
fig|573.45275.peg.1126	KP_441_Genome_Assembly_contig_7_9346+543	CDS	T6SS secretion lipoprotein TssJ (VasD)		46426441d615d79db14a6ef5484c4732
fig|573.45275.peg.1127	KP_441_Genome_Assembly_contig_7_10016+495	CDS	hypothetical protein		be99fdbe9cf5659dc560684477a304ed
fig|573.45275.peg.1128	KP_441_Genome_Assembly_contig_7_11290-714	CDS	Cyclic-di-GMP-binding biofilm dispersal mediator protein		89fd111af59fa3c8f38ead846fc2df82
fig|573.45275.peg.1129	KP_441_Genome_Assembly_contig_7_11364+594	CDS	Transcriptional regulator, AcrR family		f10447666f614db7c086e088b29c4b43
fig|573.45275.peg.1130	KP_441_Genome_Assembly_contig_7_12717-756	CDS	Oxidoreductase, short-chain dehydrogenase/reductase family		2436b0cc703aa777ca5f2c262d3d55a0
fig|573.45275.peg.1131	KP_441_Genome_Assembly_contig_7_12876+879	CDS	Transcriptional regulator, AraC family		7bf5316789e00c3106e468e583d4fc2c
fig|573.45275.peg.1132	KP_441_Genome_Assembly_contig_7_14011-207	CDS	hypothetical protein		72eb4dfd3ee80b083c25818d0e5775ee
fig|573.45275.peg.1133	KP_441_Genome_Assembly_contig_7_14966-930	CDS	Putative oxidoreductase		905b47a69871be9902549b7978377972
fig|573.45275.peg.1134	KP_441_Genome_Assembly_contig_7_15106+906	CDS	Transcriptional regulator STM1677, LysR family		349dfeca1a1cb1a8baf4a9f256d5d619
fig|573.45275.peg.1135	KP_441_Genome_Assembly_contig_7_16954-924	CDS	Transcriptional regulator, LysR family		42ab6f90b6fbe5bca98e6edebe916530
fig|573.45275.peg.1136	KP_441_Genome_Assembly_contig_7_17045+867	CDS	MBL-fold metallo-hydrolase superfamily		93a9d6ad80ee9fb414c8a957c4155ee9
fig|573.45275.peg.1137	KP_441_Genome_Assembly_contig_7_17904+912	CDS	hypothetical protein		9ffd157b876069a351be99cfcb094370
fig|573.45275.peg.1138	KP_441_Genome_Assembly_contig_7_19420-549	CDS	Transcriptional regulator, AcrR family		020a96f0a1b914e226994ef56f5ee7a7
fig|573.45275.peg.1139	KP_441_Genome_Assembly_contig_7_19509+1035	CDS	Zinc-type alcohol dehydrogenase-like protein		9e22efec4df570d2d05bae9fba6e56a7
fig|573.45275.peg.1140	KP_441_Genome_Assembly_contig_7_21763-1176	CDS	hypothetical protein		210fdf9447d7d563bd87326a112f0a5d
fig|573.45275.peg.1141	KP_441_Genome_Assembly_contig_7_21984+807	CDS	Methionine ABC transporter substrate-binding protein		d2c7e247b11f6333d2b2088fd935532d
fig|573.45275.peg.1142	KP_441_Genome_Assembly_contig_7_22787+1026	CDS	Methionine ABC transporter ATP-binding protein		db628fc511de99ec662c37bd259d47a9
fig|573.45275.peg.1143	KP_441_Genome_Assembly_contig_7_23805+669	CDS	Methionine ABC transporter permease protein		7ca62f96fb1275bc441d65c37ca46e2b
fig|573.45275.peg.1144	KP_441_Genome_Assembly_contig_7_25374-873	CDS	Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57)		e05b700a395e39752f7abeea0565c6cf
fig|573.45275.classifier_predicted_region.5	KP_441_Genome_Assembly_contig_7_25280+15	classifier_predicted_region	Ciprofloxacin resistance predicted region		
fig|573.45275.peg.1145	KP_441_Genome_Assembly_contig_7_25700-324	CDS	Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57)		76e893042486c74ec9db8b766e94c876
fig|573.45275.peg.1146	KP_441_Genome_Assembly_contig_7_26353-615	CDS	Uncharacterized UPF0750 membrane protein		d748b3acc40b837e93b05e34b42459ad
fig|573.45275.peg.1147	KP_441_Genome_Assembly_contig_7_27084-480	CDS	Transcriptional regulator, AsnC family		3257dd66bc7e7871fea248b3e828c239
fig|573.45275.peg.1148	KP_441_Genome_Assembly_contig_7_27419+1380	CDS	Aromatic amino acid transport protein AroP		dfa01e7811b3be72a20137641b4c76e1
fig|573.45275.peg.1149	KP_441_Genome_Assembly_contig_7_29049+747	CDS	Putative membrane protein precursor		b77e745a3fa5e3bc6ae4dd111e15fc5e
fig|573.45275.peg.1150	KP_441_Genome_Assembly_contig_7_30102-195	CDS	hypothetical protein		20e3dd103901491b4ab6dc4906486801
fig|573.45275.peg.1151	KP_441_Genome_Assembly_contig_7_31457-1119	CDS	Putative oxidoreductase		0e57d9ba897afb927cf7327ca40a795d
fig|573.45275.peg.1152	KP_441_Genome_Assembly_contig_7_32169-750	CDS	Transcriptional regulator, DeoR family		e33503b862129b3728568d6015f4f859
fig|573.45275.peg.1153	KP_441_Genome_Assembly_contig_7_32443+984	CDS	Zinc transport protein ZntB		9b98ec70a031e06573443c0af45fea12
fig|573.45275.peg.1154	KP_441_Genome_Assembly_contig_7_33952+1374	CDS	ATP-dependent 23S rRNA helicase DbpA		fc03a756fecdcd69e4f9eb7dba758222
fig|573.45275.peg.1155	KP_441_Genome_Assembly_contig_7_36306-936	CDS	tRNA-(cytosine32)-2-thiocytidine synthetase TtcA		3477f3e123558857caaaf90d333da725
fig|573.45275.peg.1156	KP_441_Genome_Assembly_contig_7_36424+120	CDS	hypothetical protein		c847868dbf6dcb97c1cf612c1d5e1afc
fig|573.45275.peg.1157	KP_441_Genome_Assembly_contig_7_36974-435	CDS	Universal stress protein F		521d442620df21ad327b608d460c72c5
fig|573.45275.peg.1158	KP_441_Genome_Assembly_contig_7_37268-213	CDS	hypothetical protein		4fc57ff8c4223ec2cd816bef5b532ed3
fig|573.45275.peg.1159	KP_441_Genome_Assembly_contig_7_38566-1155	CDS	Outer membrane porin OmpN		d728fac0f7971a5ca429ecc545238b1b
fig|573.45275.peg.1160	KP_441_Genome_Assembly_contig_7_42450-3528	CDS	Pyruvate-flavodoxin oxidoreductase		afb10300318a4dd8694f601680425810
fig|573.45275.peg.1161	KP_441_Genome_Assembly_contig_7_42813+264	CDS	Uncharacterized protein YdbJ		6ad321b74b248f838cd3b9cd9a68639e
fig|573.45275.peg.1162	KP_441_Genome_Assembly_contig_7_43568-447	CDS	Heat shock protein HslJ		46f6d4f4db85bedc502664ff5ff2e111
fig|573.45275.peg.1163	KP_441_Genome_Assembly_contig_7_44674-990	CDS	D-lactate dehydrogenase (EC 1.1.1.28)		6d50cdac2c03c4baa379ac50067bd2ae
