feature_id	location	type	function	aliases	protein_md5
fig|573.46429.peg.1015	KP_445_Assembly_contig_5_81871+159	CDS	hypothetical protein		9b219859cf6ac97fd3dbd9a9a024faac
fig|573.46429.peg.1016	KP_445_Assembly_contig_5_82019+213	CDS	Fumarate hydratase FumD (EC 4.2.1.2)		9d65bd8d1bbb3a3ce7319a755c5c1d9d
fig|573.46429.peg.1017	KP_445_Assembly_contig_5_82887-639	CDS	Transcriptional regulator, AcrR family		c79c17f46be9f42c458470724cff7911
fig|573.46429.peg.1018	KP_445_Assembly_contig_5_83014+1854	CDS	4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)		2c6cd4b95dbb114fe6368645c3f24d7f
fig|573.46429.peg.1019	KP_445_Assembly_contig_5_84939+1323	CDS	Uncharacterized MFS-type transporter		27ae6ce525524039eb33bc69c66705ba
fig|573.46429.peg.1020	KP_445_Assembly_contig_5_86277+837	CDS	Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)		3e2d9ac80116d9c1f4ae713dfff29354
fig|573.46429.peg.1021	KP_445_Assembly_contig_5_87170+744	CDS	Molybdenum-binding periplasmic protein		7d023bb5d10c5a0b595d19da1937f7d8
fig|573.46429.peg.1022	KP_445_Assembly_contig_5_88646-750	CDS	ABC transporter, ATP-binding protein (cluster 8, B12/iron complex)		6e00cf36335fe64cd869eb95d232c9fe
fig|573.46429.peg.1023	KP_445_Assembly_contig_5_89650-1008	CDS	ABC-type Fe3+-siderophore transport system, permease component		6bcc426d34def35dcafad19dd303d9ad
fig|573.46429.peg.1024	KP_445_Assembly_contig_5_90761-1122	CDS	ABC transporter, substrate-binding protein (cluster 8, B12/iron complex)		80581a88b0ea133028d475e83a714fa4
fig|573.46429.peg.1025	KP_445_Assembly_contig_5_91602-813	CDS	Mhp operon transcriptional activator		405d48bfd2577e83886abf5474a2c936
fig|573.46429.peg.1026	KP_445_Assembly_contig_5_91780+1665	CDS	3-(3-hydroxyphenyl)propanoate hydroxylase (EC 1.14.13.127)		3057731134e7c6840aa397a0d663d6eb
fig|573.46429.peg.1027	KP_445_Assembly_contig_5_93446+945	CDS	3-carboxyethylcatechol 2,3-dioxygenase (EC 1.13.11.16)		30dd190811e61b8bc6f9a76535a02ccc
fig|573.46429.peg.1028	KP_445_Assembly_contig_5_94408+867	CDS	2-hydroxy-6-oxonona-2,4-dienedioate hydrolase (EC 3.7.1.14)		0072160e7add46bbf4c03a18b36578c3
fig|573.46429.peg.1029	KP_445_Assembly_contig_5_95285+807	CDS	2-keto-4-pentenoate hydratase (EC 4.2.1.80)		41bfd348580ead1de5b0fc20f503a72c
fig|573.46429.peg.1030	KP_445_Assembly_contig_5_96084+951	CDS	Acetaldehyde dehydrogenase, acetylating, (EC 1.2.1.10) in gene cluster for degradation of phenols, cresols, catechol		24ae177713570f3ff55fa7f40b8bf0df
fig|573.46429.peg.1031	KP_445_Assembly_contig_5_97031+1017	CDS	4-hydroxy-2-oxovalerate aldolase (EC 4.1.3.39)		29e2f3793cc6d7f16043e9820c402c23
fig|573.46429.peg.1032	KP_445_Assembly_contig_5_98123+1197	CDS	3-(3-hydroxyphenyl)propionate transporter, MFS-type		853d1d4e9428864396d4d640075ad26e
fig|573.46429.peg.1033	KP_445_Assembly_contig_5_99422+726	CDS	FIG00003370: Multicopper polyphenol oxidase		2dfa9298e2cd95eccea60fa32e78b17f
fig|573.46429.peg.1034	KP_445_Assembly_contig_5_101740-1581	CDS	Rhodanese-related sulfurtransferase, 4 domains		9ae6efa3f5720ae4ac823ad3e5fa733a
fig|573.46429.peg.1035	KP_445_Assembly_contig_5_102348-603	CDS	Cysteine dioxygenase (EC 1.13.11.20)		70343a97f37663a8be91ee5b857a3d3b
fig|573.46429.peg.1036	KP_445_Assembly_contig_5_102455+894	CDS	Transcriptional regulator, LysR family		197385bfbdb839d0302a83212484adc0
fig|573.46429.peg.1037	KP_445_Assembly_contig_5_103493+1086	CDS	Aliphatic sulfonate monooxygenase family, FMNH2- or F420-dependent		c4e66db74082d03ad16686b66c12983b
fig|573.46429.peg.1038	KP_445_Assembly_contig_5_104575+1152	CDS	Acyl-CoA dehydrogenase		62df1f2d6e58d83fd7c0a00fa3d200df
fig|573.46429.peg.1039	KP_445_Assembly_contig_5_105732+963	CDS	ABC transporter, substrate-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)		6c15220ae9d651d7a4eedd61bd237b30
fig|573.46429.peg.1040	KP_445_Assembly_contig_5_106691+1038	CDS	ABC transporter, substrate-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)		77e883e3f50c9a807b9751361bfb8389
fig|573.46429.peg.1041	KP_445_Assembly_contig_5_107709+996	CDS	ABC transporter, permease protein (cluster 10, nitrate/sulfonate/bicarbonate)		f024e9fe94ae37c35f819a1608721bf7
fig|573.46429.peg.1042	KP_445_Assembly_contig_5_108698+774	CDS	ABC transporter, ATP-binding protein (cluster 1, maltose/g3p/polyamine/iron); ABC transporter, ATP-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)		3cc6325ced3ab1b1fa4c61e64d049a21
fig|573.46429.peg.1043	KP_445_Assembly_contig_5_111771-2073	CDS	Ferrichrome-iron receptor		8a70c482bac064996bc0e5af3984a2f5
fig|573.46429.peg.1044	KP_445_Assembly_contig_5_112277+822	CDS	Iron compound ABC transporter, ATP-binding protein		3f0c46005d63f8660d7ca4746df765f3
fig|573.46429.peg.1045	KP_445_Assembly_contig_5_113095+1026	CDS	Iron compound ABC transporter, permease protein		98cba466002609dfa79d3722a5651118
fig|573.46429.classifier_predicted_region.8	KP_445_Assembly_contig_5_113819+16	classifier_predicted_region	Ciprofloxacin resistance predicted region		
fig|573.46429.peg.1046	KP_445_Assembly_contig_5_114117+1053	CDS	Iron compound ABC transporter, permease protein		9ea7574140df32e632120cc451cefb1e
fig|573.46429.peg.1047	KP_445_Assembly_contig_5_115183+954	CDS	ABC transporter, substrate-binding protein (cluster 8, B12/iron complex)		b311316d9cecd66bf255f38fce0be208
fig|573.46429.peg.1048	KP_445_Assembly_contig_5_116133+903	CDS	hypothetical protein		4f1b5a21b6d5269bddd043a07edbe4ee
fig|573.46429.peg.1049	KP_445_Assembly_contig_5_117128+768	CDS	Glutamine ABC transporter, substrate-binding protein GlnH		33036624c46c2af065b71ef008059afc
fig|573.46429.peg.1050	KP_445_Assembly_contig_5_117959+765	CDS	ABC transporter, permease protein (cluster 3, basic aa/glutamine/opines)		6478725dac5adf072b65525f8096fe25
fig|573.46429.peg.1051	KP_445_Assembly_contig_5_118710+723	CDS	ABC transporter, ATP-binding protein (cluster 3, basic aa/glutamine/opines)		5b40fab81517643b52456146cc71b872
fig|573.46429.peg.1052	KP_445_Assembly_contig_5_119704+615	CDS	Uncharacterized protein STM4502		3a3c6dc00fb0ad6a6b4903de42ab110b
fig|573.46429.peg.1053	KP_445_Assembly_contig_5_120839-393	CDS	Lactoylglutathione lyase and related lyases		d6f540c2ae04ace24211bb7a83c80235
fig|573.46429.peg.1054	KP_445_Assembly_contig_5_122108-1233	CDS	Multidrug efflux pump MdtM (of MFS type)		842cc47c13291c61c82dcffb4c54d30f
fig|573.46429.classifier_predicted_region.9	KP_445_Assembly_contig_5_122279+15	classifier_predicted_region	Levofloxacin resistance predicted region		
fig|573.46429.peg.1055	KP_445_Assembly_contig_5_123108-435	CDS	hypothetical protein		706d4bc8ef264a47afae587a591a6a19
fig|573.46429.peg.1056	KP_445_Assembly_contig_5_124424-1200	CDS	Uncharacterized MFS-type transporter		5a9128fbadb485fadf69d8daef5e8a48
fig|573.46429.peg.1057	KP_445_Assembly_contig_5_124720+1158	CDS	Amidohydrolase family protein		89efacb99cca24b5e4d73757feaea21b
fig|573.46429.peg.1058	KP_445_Assembly_contig_5_128130-2211	CDS	Formate dehydrogenase H (EC 1.2.1.2)		8befb7afd694b63495eef5faf589989a
fig|573.46429.peg.1059	KP_445_Assembly_contig_5_129396-1080	CDS	Hydroxycarboxylate dehydrogenase (NADP+) HcxB		2c5ea3a131c4e24a85343c62aeb18be4
fig|573.46429.peg.1060	KP_445_Assembly_contig_5_129444+237	CDS	hypothetical protein		35290422771765cf284e291668f33110
fig|573.46429.peg.1061	KP_445_Assembly_contig_5_129699+1089	CDS	ABC transporter, substrate-binding protein (cluster 1, maltose/g3p/polyamine/iron)		0454a8caa3b4265598b9c351fab5bf51
fig|573.46429.peg.1062	KP_445_Assembly_contig_5_130861+1770	CDS	Ferric iron ABC transporter, permease protein		fdd981fe53003abed366f09683df76fe
fig|573.46429.peg.1063	KP_445_Assembly_contig_5_132623+1071	CDS	ABC transporter, ATP-binding protein (cluster 1, maltose/g3p/polyamine/iron); ABC transporter, ATP-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)		c8f15e85dfd3f49a56c2f4e63bf0a9fe
fig|573.46429.peg.1064	KP_445_Assembly_contig_5_134072-372	CDS	hypothetical protein		68948feb13f28d6cea3764e2d2595d5a
fig|573.46429.peg.1065	KP_445_Assembly_contig_5_134574+756	CDS	Gluconate 2-dehydrogenase (EC 1.1.99.3), membrane-bound, gamma subunit		27afb23d6e64b09c9a25aac13bfd3c29
fig|573.46429.peg.1066	KP_445_Assembly_contig_5_135332+1785	CDS	Gluconate 2-dehydrogenase (EC 1.1.99.3), membrane-bound, flavoprotein		0dacd70fb40a8bce559858c1186963b3
fig|573.46429.peg.1067	KP_445_Assembly_contig_5_137127+1341	CDS	Gluconate 2-dehydrogenase (EC 1.1.99.3), membrane-bound, cytochrome c		1645d983ea72c1a7984dedafbef895d0
fig|573.46429.peg.1068	KP_445_Assembly_contig_5_138551+624	CDS	ABC transporter involved in cytochrome c biogenesis, ATPase component CcmA		42592b65affc60523f5efe81f108d460
fig|573.46429.peg.1069	KP_445_Assembly_contig_5_139171+660	CDS	ABC transporter involved in cytochrome c biogenesis, CcmB subunit		12b32c22cfb7d56c3441dbf57cda9669
fig|573.46429.peg.1070	KP_445_Assembly_contig_5_139880+738	CDS	Cytochrome c-type biogenesis protein CcmC, putative heme lyase for CcmE		8226e8f26ace2a5f8ac3d57921beb9c2
fig|573.46429.peg.1071	KP_445_Assembly_contig_5_140614+231	CDS	Cytochrome c-type biogenesis protein CcmD, interacts with CcmCE		37af746a4d29166f066e78dfbafe880e
fig|573.46429.peg.1072	KP_445_Assembly_contig_5_140828+459	CDS	Cytochrome c-type biogenesis protein CcmE, heme chaperone		1eb0ced08fe698ba6c6d49bb3953aab5
fig|573.46429.peg.1073	KP_445_Assembly_contig_5_141283+1953	CDS	Cytochrome c heme lyase subunit CcmF		e389f3414513c11ff364120eeb32da86
fig|573.46429.peg.1074	KP_445_Assembly_contig_5_143232+555	CDS	Cytochrome c-type biogenesis protein CcmG/DsbE, thiol:disulfide oxidoreductase		f96aa369fe3e5824895bfc092a75626e
fig|573.46429.peg.1075	KP_445_Assembly_contig_5_143786+459	CDS	Cytochrome c heme lyase subunit CcmL		e10068eecefcfd61a79049897997b84d
fig|573.46429.peg.1076	KP_445_Assembly_contig_5_144241+843	CDS	Cytochrome c heme lyase subunit CcmH		9fd51f740488e6823aedd8b1e475a26e
fig|573.46429.peg.1077	KP_445_Assembly_contig_5_149851-3549	CDS	hypothetical protein		d10f06ca91fe33e85bfe7a0d01049e10
fig|573.46429.peg.1078	KP_445_Assembly_contig_5_151547-771	CDS	2,3-butanediol dehydrogenase, S-alcohol forming, (R)-acetoin-specific (EC 1.1.1.4) / Acetoin (diacetyl) reductase (EC 1.1.1.304)		b6d5079368aa92538266c0c16eca3778
fig|573.46429.peg.1079	KP_445_Assembly_contig_5_153250-1680	CDS	Acetolactate synthase, catabolic (EC 2.2.1.6)		a3e10acb34a28a25d5c1b07c694fe4f3
fig|573.46429.peg.1080	KP_445_Assembly_contig_5_154039-780	CDS	Alpha-acetolactate decarboxylase (EC 4.1.1.5)		623d6a7dd1d78816b9d971642078030b
fig|573.46429.peg.1081	KP_445_Assembly_contig_5_154146+873	CDS	LysR family transcriptional regulator STM3121		3d46c457720577836f6105fc3be190f2
fig|573.46429.peg.1082	KP_445_Assembly_contig_5_155808-771	CDS	3-hydroxybutyrate dehydrogenase (EC 1.1.1.30)		58ae8524c78ad74d37dbd111dd1a6ec3
fig|573.46429.peg.1083	KP_445_Assembly_contig_5_157223-1392	CDS	D-beta-hydroxybutyrate permease		ca729b6cf95455916adb6d1cc8d7b3b8
fig|573.46429.peg.1084	KP_445_Assembly_contig_5_158194-924	CDS	3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)		4a29b1c12ee4670788a8f2cfafa1af7b
fig|573.46429.peg.1085	KP_445_Assembly_contig_5_159387-1182	CDS	3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)		0e4ea9ea471be827f66de9c10197e016
fig|573.46429.peg.1086	KP_445_Assembly_contig_5_160053-657	CDS	Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5)		ca136de6447b79a8a0a039b6b764729c
fig|573.46429.peg.1087	KP_445_Assembly_contig_5_160762-708	CDS	Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5)		3ed8ec7ef90d48af129826d04f647795
fig|573.46429.peg.1088	KP_445_Assembly_contig_5_160903+891	CDS	LysR family transcriptional regulator near succinyl-CoA:3-ketoacid-coenzyme A transferase		b87746ac180968fd54d1ca5baebe7e23
fig|573.46429.peg.1089	KP_445_Assembly_contig_5_161979-141	CDS	hypothetical protein		715b487dfd85f1b79e2fc8add12cd958
fig|573.46429.peg.1090	KP_445_Assembly_contig_5_162269+909	CDS	VirK		bba6a77f742e40d0ff8b9bbf1bb35540
fig|573.46429.peg.1091	KP_445_Assembly_contig_5_163648-306	CDS	Transcriptional regulator, HxlR family		452020288ac357b6c5a46805ee351540
fig|573.46429.peg.1092	KP_445_Assembly_contig_5_165082-1419	CDS	D-2-hydroxyglutarate dehydrogenase (EC 1.1.99.2)		59ea80846545060436908d7076362d08
fig|573.46429.peg.1093	KP_445_Assembly_contig_5_165927-816	CDS	Hydroxymethylpyrimidine ABC transporter, transmembrane component		518a311e15dcd282049076550cf87d5e
fig|573.46429.peg.1094	KP_445_Assembly_contig_5_166759-831	CDS	Hydroxymethylpyrimidine ABC transporter, ATP-binding protein		536df14e9b9b5d49038faedfb2fd5dc3
fig|573.46429.peg.1095	KP_445_Assembly_contig_5_167739-984	CDS	Hydroxymethylpyrimidine ABC transporter, substrate-binding component		3eda2d012ca9d70a0aaf75565fe4ea95
fig|573.46429.peg.1096	KP_445_Assembly_contig_5_168620-882	CDS	Creatinine amidohydrolase (EC 3.5.2.10)		0fd33ea3b25bedb123ea5615ec3f78af
fig|573.46429.peg.1097	KP_445_Assembly_contig_5_169096-480	CDS	RidA/YER057c/UK114 superfamily protein		b8cd020cb9ea938a4e62b46a51cf2b69
fig|573.46429.peg.1098	KP_445_Assembly_contig_5_170369-1284	CDS	Cytosine deaminase (EC 3.5.4.1)		b2c0bd00ba661fe3d67c27d7e9a7fea3
fig|573.46429.peg.1099	KP_445_Assembly_contig_5_171349-969	CDS	Flavodoxin reductases (ferredoxin-NADPH reductases) family 1; Vanillate O-demethylase oxidoreductase (EC 1.14.13.-)		cfa97710cc3a18113962f3d915f3310f
fig|573.46429.peg.1100	KP_445_Assembly_contig_5_171557+900	CDS	Transcriptional regulator, LysR family		99e50fbfa3124c7f09df6e8f030399c4
fig|573.46429.peg.1101	KP_445_Assembly_contig_5_172751+990	CDS	Hydroxymethylpyrimidine ABC transporter, substrate-binding component		141408051907b92556e0d1cb972954e9
fig|573.46429.peg.1102	KP_445_Assembly_contig_5_173752+1419	CDS	Chlorohydrolase/deaminase family protein		fbc455c533b339b163055bbad73d1140
fig|573.46429.peg.1103	KP_445_Assembly_contig_5_175191+990	CDS	Oxidoreductase		aac7b4ef18ea0571a1604e7f65662d90
fig|573.46429.peg.1104	KP_445_Assembly_contig_5_176978-783	CDS	transcriptional regulator of sugar metabolism		7d68614c721f3ffff543f432e987a21a
fig|573.46429.peg.1105	KP_445_Assembly_contig_5_178408-1338	CDS	Putative aminotransferase		9c618f636e7c31e0a279b9cc18b1b4eb
fig|573.46429.peg.1106	KP_445_Assembly_contig_5_179429-1032	CDS	Homoserine kinase (EC 2.7.1.39)		86a138648e8f07dc6073aad4729b5479
fig|573.46429.peg.1107	KP_445_Assembly_contig_5_179882+771	CDS	L-1-amino-2-propanol dehydrogenase [NADP+]		6a9e719aa5b3ec040523e4e34fb39479
fig|573.46429.peg.1108	KP_445_Assembly_contig_5_180667+1527	CDS	Uncharacterized amino acid permease, GabP family		f0fd0cbb5e3e9ab7e422757e7df9bd0a
fig|573.46429.peg.1109	KP_445_Assembly_contig_5_183172-918	CDS	Transcriptional regulator, LysR family		d59075ba380792b3f21f68d51cbade75
fig|573.46429.peg.1110	KP_445_Assembly_contig_5_183288+906	CDS	Uncharacterized MFS-type transporter		f1f47c8b5160a5b4519a29d3dd6997e0
fig|573.46429.peg.1111	KP_445_Assembly_contig_5_184186+645	CDS	Uncharacterized MFS-type transporter		9d2096499c3841db0e7ae385085ead93
fig|573.46429.peg.1112	KP_445_Assembly_contig_5_184980+285	CDS	hypothetical protein		f14efcedfbae5ca3c074d90a2152c6dd
fig|573.46429.peg.1113	KP_445_Assembly_contig_5_185789-489	CDS	hypothetical protein		f95b9e5c9121cb2058b33955bf8a83c7
fig|573.46429.peg.1114	KP_445_Assembly_contig_5_186434-528	CDS	Putative inner membrane protein		292f918afd4aed43d989049bce45aa7c
fig|573.46429.peg.1115	KP_445_Assembly_contig_5_187771-972	CDS	Oligopeptide ABC transporter, ATP-binding protein OppF (TC 3.A.1.5.1)		14b0d8d259764577b09f43bf7f13fdd8
fig|573.46429.peg.1116	KP_445_Assembly_contig_5_188748-981	CDS	ABC transporter, ATP-binding protein (cluster 5, nickel/peptides/opines)		70005c233b13ede381b9a134039d5bd3
fig|573.46429.peg.1117	KP_445_Assembly_contig_5_189692-948	CDS	Oligopeptide ABC transporter, permease protein OppC (TC 3.A.1.5.1)		dfe46cff33fcef784ca033c7aea47d06
fig|573.46429.peg.1118	KP_445_Assembly_contig_5_190645-954	CDS	Oligopeptide ABC transporter, permease protein OppB (TC 3.A.1.5.1)		f1d71fe65eaf217eb18c688c7325fd36
fig|573.46429.peg.1119	KP_445_Assembly_contig_5_192392-1704	CDS	Oligopeptide ABC transporter, substrate-binding protein OppA (TC 3.A.1.5.1)		068b97b05464abfdd528f1714ea61368
fig|573.46429.peg.1120	KP_445_Assembly_contig_5_193420-684	CDS	putative acetyltransferase		1e64b450d3639de83d7332e28f7613ab
fig|573.46429.peg.1121	KP_445_Assembly_contig_5_193835-384	CDS	Possible glyoxylase family protein (Lactoylglutathione lyase) (EC 4.4.1.5)		49c2c9294f262e8a248986e9f62f75b6
fig|573.46429.peg.1122	KP_445_Assembly_contig_5_193927+771	CDS	Transcriptional regulators of sugar metabolism		56fb755a7037ee65f48d13d23b5ad479
fig|573.46429.peg.1123	KP_445_Assembly_contig_5_195331-630	CDS	Threonine efflux protein		9d080da1275b2d5b31ca725c82f84033
fig|573.46429.peg.1124	KP_445_Assembly_contig_5_195581+636	CDS	Carbonic anhydrase, beta class (EC 4.2.1.1)		b20ea238591dea5e3eb2f2c99a624981
fig|573.46429.peg.1125	KP_445_Assembly_contig_5_196738-210	CDS	hypothetical protein		d652533c6149c5977b40ce9ee0ece223
fig|573.46429.peg.1126	KP_445_Assembly_contig_5_197539-717	CDS	hypothetical protein		e31cf70ee02ae84b3aad1872dbba5320
fig|573.46429.peg.1127	KP_445_Assembly_contig_5_198019-435	CDS	hypothetical protein		892cd8fa0be8972448685daef6690ff5
fig|573.46429.peg.1128	KP_445_Assembly_contig_5_198421+150	CDS	FIG00732826: hypothetical protein		1c74a1176b8fd0aad32dce82431271db
fig|573.46429.peg.1129	KP_445_Assembly_contig_5_199494-837	CDS	MBL-fold metallo-hydrolase superfamily		103b52164cafa6a052bf510ecbc00e00
fig|573.46429.peg.1130	KP_445_Assembly_contig_5_200017-516	CDS	Ribosomal protein S4 and related proteins		98e335891d1009115efe2bc42055555f
fig|573.46429.peg.1131	KP_445_Assembly_contig_5_200174+885	CDS	Transcriptional regulator, LysR family		4d1f11960aea90a83b1bce2dc898d047
fig|573.46429.peg.1132	KP_445_Assembly_contig_5_201981-927	CDS	Transcriptional regulator, AraC family		23898c19e9a97eef767fd8d58b0c42bb
fig|573.46429.peg.1133	KP_445_Assembly_contig_5_202080+753	CDS	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)		c8a55fd03f07fe2acf99e219d7b843f9
fig|573.46429.peg.1134	KP_445_Assembly_contig_5_203229+225	CDS	hypothetical protein		c621d110f4d8a7e879241aed0475fdaa
fig|573.46429.peg.1135	KP_445_Assembly_contig_5_203659+2358	CDS	VgrG protein		713511e7624d3de035955e4697dd986a
fig|573.46429.peg.1136	KP_445_Assembly_contig_5_206032+2562	CDS	hypothetical protein		d337c9a49fb572a65a323a431b9f223d
fig|573.46429.peg.1137	KP_445_Assembly_contig_5_208590+822	CDS	hypothetical protein		e98b9aeee92a4a2c6e5fdd2c77a0bcfd
fig|573.46429.peg.1138	KP_445_Assembly_contig_5_209517+108	CDS	hypothetical protein		e523caa0e1567abe154fe6eb4032b254
fig|573.46429.peg.1139	KP_445_Assembly_contig_6_517+171	CDS	hypothetical protein		aa8ff8e0d0d90b0e5e5d0677fae5754b
fig|573.46429.rna.11	KP_445_Assembly_contig_6_950-77	rna	tRNA-Val-GAC		
fig|573.46429.rna.12	KP_445_Assembly_contig_6_1031-77	rna	tRNA-Val-GAC		
fig|573.46429.rna.13	KP_445_Assembly_contig_6_1112-77	rna	tRNA-Val-GAC		
fig|573.46429.peg.1140	KP_445_Assembly_contig_6_1367+579	CDS	Lysine decarboxylase family		daf298a6101ee5dd07f90e7ecfa349b5
fig|573.46429.peg.1141	KP_445_Assembly_contig_6_2493-408	CDS	Acid shock protein precursor		572386bfbae8802aac33a44c48a0b25f
fig|573.46429.peg.1142	KP_445_Assembly_contig_6_4042-1374	CDS	Multidrug efflux transporter MdtK/NorM (MATE family)		da9f9595e4e73cfdff5d70b5b8441962
fig|573.46429.peg.1143	KP_445_Assembly_contig_6_4272+636	CDS	Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)		b1dac3decb443f7c505697d089e0ec73
fig|573.46429.peg.1144	KP_445_Assembly_contig_6_6092-1149	CDS	Cyclopropane-fatty-acyl-phospholipid synthase (EC 2.1.1.79)		8a89085ff56fc097e5aedf59f4afbd80
fig|573.46429.peg.1145	KP_445_Assembly_contig_6_7620-1236	CDS	Inner membrane transport protein YdhC		66b284081ef1f86778f7a3545cbebf32
fig|573.46429.peg.1146	KP_445_Assembly_contig_6_7679+1005	CDS	LysR-family transcriptional regulator YdhB		7044fd14986479b28eae3da7610af37b
fig|573.46429.peg.1147	KP_445_Assembly_contig_6_9928+93	CDS	hypothetical protein		ef62be7f37c21e9d2b7d1f468a58e7a2
fig|573.46429.peg.1148	KP_445_Assembly_contig_6_10188+1167	CDS	Inner membrane transport protein YdhP		54d3b3fcf784235396b628fb3f6c06c2
fig|573.46429.peg.1149	KP_445_Assembly_contig_6_11998-582	CDS	Superoxide dismutase [Fe] (EC 1.15.1.1)		6a5ea16587ee4f509cf2feefa52b96d9
fig|573.46429.peg.1150	KP_445_Assembly_contig_6_12468+486	CDS	Transcriptional regulator, AraC family		90c79adc09bba37e5fe23d8aaed9b961
fig|573.46429.peg.1151	KP_445_Assembly_contig_6_13780-873	CDS	Murein DD-endopeptidase MepH		4217c31bb1c986a4c9b183f3f8bc8529
fig|573.46429.peg.1152	KP_445_Assembly_contig_6_14121+348	CDS	Monothiol glutaredoxin GrxD		a4a0762e5ec474b3c9a5838a8b866b4a
fig|573.46429.peg.1153	KP_445_Assembly_contig_6_15163-648	CDS	Ribonuclease T		caadb7b4b0d9a03baab8af7a05531b05
fig|573.46429.peg.1154	KP_445_Assembly_contig_6_15708-408	CDS	Lactoylglutathione lyase (EC 4.4.1.5)		c08553a666041d6a146282f859d09a0e
fig|573.46429.peg.1155	KP_445_Assembly_contig_6_16884-1098	CDS	N-ethylmaleimide reductase		06d1d015f4caf79c9a5b45ff3667b490
fig|573.46429.peg.1156	KP_445_Assembly_contig_6_17537-600	CDS	Transcriptional repressor NemR, AcrR family		dfce5c7d5d8008ad8122478090bc730e
fig|573.46429.peg.1157	KP_445_Assembly_contig_6_17677+243	CDS	Uncharacterized protein YdhL		4032b3cf4eb8e648c017fd1b1840954e
fig|573.46429.peg.1158	KP_445_Assembly_contig_6_17968+897	CDS	Oxidoreductase YdhF		b410e26b27b240911f8e49e47c13718f
fig|573.46429.peg.1159	KP_445_Assembly_contig_6_18934+522	CDS	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)		4528ba177b8a3dfb07b00992be5b9286
fig|573.46429.peg.1160	KP_445_Assembly_contig_6_21472-2025	CDS	Tetrapartite efflux system, inner membrane component FusBC-like		d4dafd38e497d5366cbad5b442e27b5c
fig|573.46429.peg.1161	KP_445_Assembly_contig_6_22368-897	CDS	Tetrapartite efflux system, membrane fusion component FusE-like		d2a7d2c83bacb28cf2829c2317686880
fig|573.46429.peg.1162	KP_445_Assembly_contig_6_22615-237	CDS	Tetrapartite efflux system component, FusD-like		18cb488b9e2d16d7695f3785355ed2de
fig|573.46429.peg.1163	KP_445_Assembly_contig_6_22794+435	CDS	Transcriptional regulator SlyA		1e00ba5c6b96cdadecf746329963689f
fig|573.46429.peg.1164	KP_445_Assembly_contig_6_24623-1362	CDS	FIG00731518: hypothetical protein		d40de9181e8350d83355239682d83139
fig|573.46429.peg.1165	KP_445_Assembly_contig_6_25313-468	CDS	Outer membrane lipoprotein pcp precursor		f1bab603d8a5068e0a1ef982de3d4dc1
fig|573.46429.peg.1166	KP_445_Assembly_contig_6_25580+1125	CDS	Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170)		ae7ccf98e22db96067b61971c4e62324
fig|573.46429.peg.1167	KP_445_Assembly_contig_6_26761+360	CDS	Inhibitor of vertebrate c-type lysozyme, outer membrane => MliC		b1738bd10b5e3d967236aabe79c891bd
fig|573.46429.peg.1168	KP_445_Assembly_contig_6_27172+663	CDS	Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5)		c90bc6358b58da716ec95a6b4015ef72
fig|573.46429.peg.1169	KP_445_Assembly_contig_6_27959+1275	CDS	Tyrosyl-tRNA synthetase (EC 6.1.1.1)		af10192afa53047cbf33195596657110
fig|573.46429.peg.1170	KP_445_Assembly_contig_6_29295+861	CDS	Pyridoxal kinase (EC 2.7.1.35)		dba529fb317933924c75bbe317a0aca5
fig|573.46429.peg.1171	KP_445_Assembly_contig_6_30803-606	CDS	Glutathione S-transferase (EC 2.5.1.18)		c6e0fcbea636ec3990eb3ff054dc34e2
fig|573.46429.peg.1172	KP_445_Assembly_contig_6_32419-1506	CDS	Di-tripeptide/H+ symporter DtpA		67a02e2f1f12b5cbaa3cf65979330223
fig|573.46429.peg.1173	KP_445_Assembly_contig_6_32610+258	CDS	hypothetical protein		8326bb2ea3673a01b80e8cb033238833
fig|573.46429.peg.1174	KP_445_Assembly_contig_6_33662-636	CDS	Endonuclease III (EC 4.2.99.18)		fdf3e6a52b79da83cedbf3e3b1d6dfa2
fig|573.46429.peg.1175	KP_445_Assembly_contig_6_34362-699	CDS	Electron transport complex protein RnfE		4c39f49c5043845b1eff4ff9e574fc6a
fig|573.46429.peg.1176	KP_445_Assembly_contig_6_34988-624	CDS	Electron transport complex protein RnfG		f7f8c60744f7638bb0d904111ded9871
